"PathwayKey","Database","ID","Description","RNA_setSize","RNA_NES","RNA_pvalue","RNA_padj","RNA_leadingEdge","Protein_setSize","Protein_NES","Protein_pvalue","Protein_padj","Protein_leadingEdge","DirectionPattern","RNANominal","ProteinNominal","RNAFDR","ProteinFDR","EvidencePattern","JointNominalP","EvidenceRank"
"GO BP:GO:0048488","GO BP","GO:0048488","synaptic vesicle endocytosis",76,1.99860775611372,1.2908691239364e-05,0.00077257299266533,"67300/66725/104015/229227/20979/11775/20975/11776/20404/72685/23969/20616/74006/192167/13429/218038/17957/71770/103967/216856/64933/19057/20977/224617/20907/94190/20980/72961/56807/104069/11773",71,0.923111507453805,0.640939597315436,0.973988241728193,"104069/229521/13016/218038/94190/192167/56807/13367/20979/20980/30931/11461/18717/20408/17957/11777/20907/54525/64933/13429/20403/245537","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.640939597315436,2
"GO BP:GO:0016579","GO BP","GO:0016579","protein deubiquitination",96,1.61469325654093,0.00212041050950167,0.0370575324305195,"71472/22284/59025/110616/72607/74841/70675/170822/269523/22224/22225/70527/69727/56207/235323/216835/16396/57783/76179/244144/17847/71198/74112/252870/170711/14479",60,-0.910348326975247,0.6425,0.973988241728193,"14479/74996/22284/107260/72201/223527/66124/100756/225896/22258/22223/110616/59025/73945/170707/70527/74256/235461/30941/57783/22225/30940/78787","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.6425,2
"GO BP:GO:0001675","GO BP","GO:0001675","acrosome assembly",26,1.52015413062172,0.0339546057499672,0.214978062752287,"18472/666173/214105/232664/15463/53604",10,0.839689390633368,0.643939393939394,0.973988241728193,"232286/100317","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.643939393939394,2
"KEGG:mmu00040","KEGG","mmu00040","Pentose and glucuronate interconversions",19,-1.61769081599838,0.0207556134295105,0.0971362708501091,"20322/70984/71755/394432/75847/110006/58810/67861/216558/67880/94284/16591",16,0.857710592736713,0.651865008880995,0.946681062940141,"94284/58810/11677","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.651865008880995,2
"GO BP:GO:0003298","GO BP","GO:0003298","physiological muscle hypertrophy",45,1.6016713908326,0.00600195406499863,0.074142207647935,"238161/56637/19736/18479/108655/56717/234214/16000/26398/11548/11554/22402/53817/11549/28185/108058/14815/11546",21,-0.866114933670574,0.6529284164859,0.979756152158665,"14815/110196/23988/11739/56637/56376/56717/11548/67655/28185/236732","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.6529284164859,2
"GO BP:GO:0003301","GO BP","GO:0003301","physiological cardiac muscle hypertrophy",45,1.6016713908326,0.00600195406499863,0.074142207647935,"238161/56637/19736/18479/108655/56717/234214/16000/26398/11548/11554/22402/53817/11549/28185/108058/14815/11546",21,-0.866114933670574,0.6529284164859,0.979756152158665,"14815/110196/23988/11739/56637/56376/56717/11548/67655/28185/236732","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.6529284164859,2
"GO BP:GO:0061049","GO BP","GO:0061049","cell growth involved in cardiac muscle cell development",45,1.6016713908326,0.00600195406499863,0.074142207647935,"238161/56637/19736/18479/108655/56717/234214/16000/26398/11548/11554/22402/53817/11549/28185/108058/14815/11546",21,-0.866114933670574,0.6529284164859,0.979756152158665,"14815/110196/23988/11739/56637/56376/56717/11548/67655/28185/236732","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.6529284164859,2
"KEGG:mmu04742","KEGG","mmu04742","Taste transduction",55,1.51786690019902,0.0150437378748519,0.0776522352069559,"18795/110876/18573/14394/18798/12286/18749/14396/83771/228139/15557/12288/242425/330953/14397/15552/18796/14695/20269/268934/11514",28,-0.869243567370766,0.654320987654321,0.946681062940141,"268934/18575/15550/330953/14816/18574/14395/12288/11418","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.654320987654321,2
"GO BP:GO:0009201","GO BP","GO:0009201","ribonucleoside triphosphate biosynthetic process",115,-2.46480742570583,1e-10,2.04645161290323e-08,"66401/69875/56632/214917/228033/66495/19013/68194/12495/72900/56248/12048/107197/16189/23918/225887/28080/11951/21803/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/171567/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/79059/17706/17991/18950/66218/11957/67184/17720/18103/17719/68202/67126/17717/17705/17721/17722/17718/17716",93,-0.91380971354724,0.657894736842105,0.980997582793726,"69802/11957/66043/11958/69719/66218/12048/22245/68349/225887/26395/68342/11674/68055/66108/75406/433182/11950/23917/66945/16889/67264/66091/79059/67126/50799/226646/78330","Both down",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.657894736842105,2
"GO BP:GO:0098900","GO BP","GO:0098900","regulation of action potential",68,1.49319329554077,0.0124060703015577,0.11711921129923,"11938/15165/16500/108655/16480/72745/12293/109676/14167/13052/13383/11735/12801/433809/12288/14265/20536/330953/76365/100986/57442/11549",38,-0.891657999478916,0.660633484162896,0.981586187143051,"66797/110891/330953/15382/99738/14265/100986/20544/12801/12297/12288/20536","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.660633484162896,2
"GO BP:GO:0043087","GO BP","GO:0043087","regulation of GTPase activity",339,1.27257786858165,0.00918868293636417,0.0969933519938341,"66725/74694/18845/100862177/67784/19276/229877/382253/20312/56637/320127/231207/18472/19736/105835/98732/13196/270163/13640/24001/232201/53972/54153/212285/211673/228850/107045/271981/56717/212307/241694/13836/66691/56784/218038/226407/13544/216831/71310/102774/11554/71544/228359/67299/19419/102075/217463/16765/74563/50779/230824/14697/209815/83431/78757/19387/214137/14270/20293/240057/54126/19418/76089/22418/21838/74998/14744/52850/114713/18015",222,-0.941873349423468,0.6625,0.981586187143051,"56717/110351/53972/16403/211673/26395/13609/18213/57915/19765/208650/69710/277360/69601/71310/14270/217692/239027/18844/26569/18015/67839/24064/19395/26921/69993/67299/223754/66687/67792/244668/216991/83431/100040531/109905/67046/16413/109689/227801/14020/57257/228850/210789/24001/70497","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.6625,2
"GO BP:GO:0072171","GO BP","GO:0072171","mesonephric tubule morphogenesis",70,-1.45958587543916,0.0202918443649448,0.153434398869142,"11609/226154/22414/16869/21803/329628/14734/20681/16202/19206/67087/14634/14173/269152/14164/319757/20682/11606",11,0.838286923850017,0.662921348314607,0.981586187143051,"11606/23908/12387","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.662921348314607,2
"GO BP:GO:0060675","GO BP","GO:0060675","ureteric bud morphogenesis",69,-1.48955851310771,0.0247772832459969,0.174426695506019,"11609/226154/22414/16869/21803/329628/14734/20681/16202/19206/67087/14634/14173/269152/14164/319757/20682/11606",11,0.838286923850017,0.662921348314607,0.981586187143051,"11606/23908/12387","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.662921348314607,2
"GO BP:GO:0045165","GO BP","GO:0045165","cell fate commitment",275,-1.2995794814115,0.0304095377899771,0.19705628982596,"22411/21679/116870/16194/16950/18028/14726/20664/57810/116871/59058/17172/18088/14168/21812/11924/22416/240590/71950/216850/20679/22414/16874/20672/16798/16189/234366/225631/21416/21803/231044/18027/11848/14633/68634/225207/244810/20681/50914/19206/15379/22421/69952/19130/14634/21869/14173/433759/216848/15208/21386/20668/21808/14451/17129/21907/14182/319757/110147/17192/50523/18205/20674/18933/20682/13819/18424/18128/66042/14184",66,-0.909075796167192,0.663341645885287,0.981586187143051,"56717/15182/22083/12367/18213/74256/18028/11789/24064/67299/268396/20586/76246/12540/58208","Both down",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.663341645885287,2
"GO BP:GO:0006913","GO BP","GO:0006913","nucleocytoplasmic transport",342,1.44057617738722,0.000261388173189386,0.0076066356454746,"12326/72993/66725/110750/19386/233726/54563/234865/56637/234733/16646/17931/16647/13211/16452/76582/71844/16480/170762/445007/18708/15519/217827/14180/19047/26413/56417/103468/54387/12159/11909/107939/11865/12550/71983/70572/19014/15937/19042/235626/353258/234549/223513/231042/227154/12575/16650/226432/13207/16905/29867/106042/14265/71999/75751/19387/18854/20472/17999/15526/52163/170722/68278/18015/433693/19069/66233/53817/70769/72149/269966/20848/65246/108989/107829/11815/16211/70686/74203/227699/69823/212518/24015/57258/15516/73192/16589/11600",220,-0.93605391242754,0.664596273291925,0.981586187143051,"16649/56637/11487/72787/16647/70572/238276/72993/56274/13726/223527/66233/212999/73473/66874/57258/386612/269966/320727/232341/11815/76582/223864/18760/29867/21681/64930/13211/19259/238799/13207/53415/15526/103573/226747/13680/17931/227699/66118/19384/72124/218210/14265/18015/18767/20926/73826/17149/22166/13488/433702/230673/19047/68278/52163/83946/237082/236732/68092/16646/12576/67628/69482/70790/234865/69736/54194","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.664596273291925,2
"GO BP:GO:0051169","GO BP","GO:0051169","nuclear transport",342,1.44057617738722,0.000261388173189386,0.0076066356454746,"12326/72993/66725/110750/19386/233726/54563/234865/56637/234733/16646/17931/16647/13211/16452/76582/71844/16480/170762/445007/18708/15519/217827/14180/19047/26413/56417/103468/54387/12159/11909/107939/11865/12550/71983/70572/19014/15937/19042/235626/353258/234549/223513/231042/227154/12575/16650/226432/13207/16905/29867/106042/14265/71999/75751/19387/18854/20472/17999/15526/52163/170722/68278/18015/433693/19069/66233/53817/70769/72149/269966/20848/65246/108989/107829/11815/16211/70686/74203/227699/69823/212518/24015/57258/15516/73192/16589/11600",220,-0.93605391242754,0.664596273291925,0.981586187143051,"16649/56637/11487/72787/16647/70572/238276/72993/56274/13726/223527/66233/212999/73473/66874/57258/386612/269966/320727/232341/11815/76582/223864/18760/29867/21681/64930/13211/19259/238799/13207/53415/15526/103573/226747/13680/17931/227699/66118/19384/72124/218210/14265/18015/18767/20926/73826/17149/22166/13488/433702/230673/19047/68278/52163/83946/237082/236732/68092/16646/12576/67628/69482/70790/234865/69736/54194","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.664596273291925,2
"GO BP:GO:0032271","GO BP","GO:0032271","regulation of protein polymerization",200,1.39918695218687,0.00584467235541476,0.074142207647935,"108100/100862177/21916/17755/75786/18479/328108/211673/14544/26419/50918/56717/76686/76820/15519/20740/227634/20742/230101/83679/56430/225288/20563/13383/243725/228361/13191/13829/170835/102774/22153/399591/80880/22351/69697/17973/16765/22003/17762/223601/78757/76499/20257/268970/242553/26401/54126/260315/58804/14489/100986/12562/12333/67886/227753/229589/14158/12721/76884/59030/72948/20393/93675/11518",145,0.911999830658704,0.664624808575804,0.981586187143051,"83679/23999/19240/20742/23897/14489/102774/223601/20740/27050/67886/100732/17762/13829/11518/19230/18613/72948/11519/19353/18643/18481/277468/15894/67771/234695/235041/50876/50875/26419/12345","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.664624808575804,2
"GO BP:GO:0014046","GO BP","GO:0014046","dopamine secretion",47,1.54990929653267,0.00601468836838974,0.074142207647935,"16490/68585/15558/20979/17918/11438/20983/18751/19339/12801/171180/20980/15565/18546/229521/434794/16649/11444/54526/18387/60510/54524",30,0.877162660420718,0.664912280701754,0.981586187143051,"80976/94245/229521/20981","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.664912280701754,2
"GO BP:GO:0036293","GO BP","GO:0036293","response to decreased oxygen levels",228,1.26425287830244,0.0272673384292736,0.186204515603134,"71472/68585/18095/110876/16438/231207/20541/19878/18479/19883/12176/56017/56717/16531/19155/228026/18386/216021/11438/11920/22289/17684/18227/112407/11909/19211/433182/99237/14812/67563/15251/228139/211488/11931/14205/68169/12325/13806/18854/54418/21809/236900/18655/18174/12043/12156/13482/110893/319801/18015/14284/12921/16527/20848/18126/19223/21823/11797/56085/74370",122,0.909175747941087,0.666149068322981,0.981786300828569,"19309/70186/12921/18174/11797/29806/110157/20657/17751/18128/27368/22229/17189/14004/56085/15468/16514/66925/18693/12325/22359/12177/12494/22346/13653/52538/228026/20541/17846/16531/108058/171210/64242/11639/12389/12282/56716/11864","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.666149068322981,2
"GO BP:GO:0048814","GO BP","GO:0048814","regulation of dendrite morphogenesis",97,1.59004263141489,0.00201646464436925,0.0358331980500799,"108100/17356/19266/382253/56637/19699/18472/53872/18222/329152/74006/331461/13047/72162/94253/74143/14810/68151/224617/17999/13048/76089/665113/22418/12361/217692/99152/17344/16975/110834/210933/17118/22629/20393",72,0.9059673979718,0.666666666666667,0.982183103369581,"22068/29819/19266/19283/14810/76108/66713/382253/13844/18481/76484/94253/53872/210933/228550/83814","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.666666666666667,2
"GO BP:GO:0031112","GO BP","GO:0031112","positive regulation of microtubule polymerization or depolymerization",35,1.59134747883854,0.0117201504784357,0.114361704539063,"17755/75786/18479/328108/14544/26419/83679/56430/13191/17762/20257/74187/260315/100986",26,-0.868662636146409,0.670378619153675,0.982183103369581,"11789/100986/260315/12576/17755/101706","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.670378619153675,2
"GO BP:GO:0070252","GO BP","GO:0070252","actin-mediated cell contraction",99,1.3041414460251,0.0438342611955017,0.258986751077908,"20265/11938/238161/238871/16480/11928/170762/12293/109676/13383/20855/105298/18578/11554/12289/319710/433809/12291/22003/24052/12288/19218/72821/330953/100986/18706/16511/57442/227753",53,0.900203010663469,0.67056856187291,0.982183103369581,"56188/20648/17904/21924/18706/20265/105298/98660/83814/170762/16480/108058/12373/12293/216459/12389/20266/22003/109552","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.67056856187291,2
"GO BP:GO:0048172","GO BP","GO:0048172","regulation of short-term neuronal synaptic plasticity",21,2.05900359705059,8.22342048097244e-05,0.00330185946400564,"94229/20983/72555/20964/20972/22249/226407/19339/20977/382018/435145/214162",17,-0.838479176068183,0.6723044397463,0.982183103369581,"20972/20964/226407/232813/110891/214162/22249/14806/72555/20977","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.6723044397463,2
"GO BP:GO:0060008","GO BP","GO:0060008","Sertoli cell differentiation",26,-1.62475997546042,0.0156719871650319,0.133618417457412,"15894/192176/77595/224902/16175/20681/68328/20675/20682/14609",11,0.830369271065423,0.674157303370786,0.982183103369581,"15894/14609/68328","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.674157303370786,2
"GO BP:GO:0009190","GO BP","GO:0009190","cyclic nucleotide biosynthetic process",23,1.5192305225694,0.0284219170068487,0.188331809353666,"54195/73707/230899/60596/104111/11515/210044/18160/11514/18159",10,0.819862856815617,0.674242424242424,0.982183103369581,"230103/11515/432530/11514/54195","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.674242424242424,2
"GO BP:GO:1990535","GO BP","GO:1990535","neuron projection maintenance",12,1.66249927730431,0.013823844733389,0.123950459776654,"11820/232975/26874/13191",10,-0.841551645100786,0.675105485232067,0.982183103369581,"19122/232975/11666/17754","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.675105485232067,2
"GO BP:GO:0051932","GO BP","GO:0051932","synaptic transmission, GABAergic",68,1.99192094907469,1.44388552412911e-05,0.000810620333192482,"14401/230085/14394/18479/20910/14403/330790/224860/21983/14406/192167/105727/12426/13869/232370/19211/338370/14396/216856/69727/12801/12725/242425/170571/18015/14397/11549",50,0.885991027556684,0.676923076923077,0.982666242940216,"232333/12064/18189/230085/192167/14394/19353/330790/14401/338370/242425/232370/110886","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.676923076923077,2
"GO BP:GO:0034249","GO BP","GO:0034249","negative regulation of amide metabolic process",211,1.34286555633784,0.00981725772348075,0.100960237310363,"68585/27403/208643/231207/19878/208922/13211/107508/260302/53872/22431/319765/20660/13666/104001/22695/12457/234594/16000/20168/15467/80912/72162/212114/55992/229096/228994/56403/14265/227331/18854/13046/13205/230594/53422/211948/18983/16467/13803/66870/20698/13209/214290/108989/381305/14786/18750/232791/226518/213988/240023/74203/17350/12227/213541/21841/14939/74480/75901/64436/16549/232560/12317/75841",138,0.898719323236941,0.678195488721804,0.982682732015703,"15473/27058/218693/16467/13803/13684/214290/18458/22393/29806/211948/27050/319278/260302/80912","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.678195488721804,2
"GO BP:GO:0051962","GO BP","GO:0051962","positive regulation of nervous system development",377,1.64159005261332,2.17770684764983e-06,0.000170560151129513,"399558/108100/99633/18845/17356/68585/104015/19266/76965/330914/67784/14365/14083/382253/20312/56637/19699/18472/17755/65945/18479/268902/245446/13640/24001/53872/18222/18606/104156/26419/69807/56717/330790/230598/18708/18759/242384/12405/15902/52822/20616/74006/19047/21983/17158/99982/331461/53605/192167/107065/12404/20563/232370/16000/319387/107831/229715/14567/13047/211323/76527/20320/319740/72162/12168/216856/16728/54214/13555/74143/330814/66354/13690/15251/20351/17762/68792/17760/21826/11595/83431/12724/23966/14265/68151/224617/216028/114606/13048/11484/665113/22418/12361/211187/12156/75409/28000/18121/56711",241,0.913661518716406,0.678832116788321,0.982682732015703,"242384/29819/23999/16590/19266/65945/19283/20312/230598/67784/74342/12064/67891/22671/11421/245446/18189/66354/12032/18128/18011/16979/17762/66713/192167/52822/14580/13051/16412/382253/330938/13844/13640/14083/330790/18481/16971/12387/13138/378937/26396/12724/217715/13690/53872/26419/20351/20539/232370/210933/243743/228550/19262","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.678832116788321,2
"GO BP:GO:0099150","GO BP","GO:0099150","regulation of postsynaptic specialization assembly",20,1.50797344564748,0.0310075913745473,0.199505232941306,"19266/107065/12404/225875/22418/236915/217692/320712/19280/73340",16,-0.850886644838211,0.678958785249458,0.982682732015703,"217692/236915/12404/14804","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.678958785249458,2
"GO BP:GO:0061462","GO BP","GO:0061462","protein localization to lysosome",55,1.55287565454371,0.0040815360355963,0.0579267664649282,"68585/68421/19878/70297/225326/260302/20660/11776/15481/68441/270802/75669/15239/54376/74718/17999/81904/116733/20661/230676/68299/140723/27057/11774/100504663/83924/16867/12300",44,0.867931785935057,0.680555555555556,0.982682732015703,"17113/68576/225326/20661/260302/16784/15481/12300/11774","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.680555555555556,2
"GO BP:GO:0050678","GO BP","GO:0050678","regulation of epithelial cell proliferation",400,-1.24899919911418,0.0306787780819188,0.198351726828105,"20724/110829/116871/14066/14172/20583/13057/21812/12571/12273/12192/14563/22416/18124/12034/68750/12389/21816/20869/14178/14254/22061/20356/21416/66117/21417/68833/21803/20666/13123/15372/69683/16449/21687/106389/228852/28106/11983/67122/14633/18148/13386/14734/11541/16173/13722/19206/16840/30878/14632/21828/97165/22421/19130/15461/12633/22346/208188/68888/22340/18053/14173/22601/20692/15312/15473/14164/15208/328949/54006/12567/18760/235505/73447/13618/21808/14451/14182/319757/17242/11651/56213/216439/20674/20682/14645/14609/18128/14184/11816",125,-0.910673215025462,0.681159420289855,0.982682732015703,"18760/18570/68585/20846/245866/238328/56717/110351/19876/24071/67996/18028/11789/81896/13046/69601/68833/18015/21825/14824/13166/18750/16438/14775/74370/83946/67661/11818/12576/20317/12540/58208","Both down",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.681159420289855,2
"GO BP:GO:0001936","GO BP","GO:0001936","regulation of endothelial cell proliferation",143,-1.37851579254126,0.0195779580024275,0.150184480734462,"12389/14178/14254/20356/68833/69683/21687/228852/28106/11983/67122/13386/11541/13722/16840/30878/21828/97165/19130/208188/22340/18053/14173/20692/18760/14182/17242/11651/14609/14184/11816",54,0.896387665987889,0.682119205298013,0.982682732015703,"22353/14066/14184/19378/23797/69683/19274/16416/11819/14609/18176/12822/56426","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.682119205298013,2
"GO BP:GO:0051650","GO BP","GO:0051650","establishment of vesicle localization",190,1.73815484711932,1.3818130442548e-05,0.000801158772919528,"66725/104015/107338/26875/77097/320714/18472/11775/68861/214459/17918/76510/70612/26419/11776/18571/17912/20616/66482/108030/20983/102058/192167/15194/319613/18457/13429/228355/76707/75964/20336/53869/66975/226407/213993/13426/13191/110380/103967/67581/20479/207425/15239/66994/64933/19339/19419/60595/69940/71602/83431/211446/76499/217449",148,0.899077062930119,0.683183183183183,0.982682732015703,"94245/229521/68581/11840/56398/117197/70612/19164/19326/12794/71602/192167/213993/22088/17912/217449/12387/16561/11774/30931/26419/67774/75914/66975/66226/102058/60409/232946/16574/107371/68953/11777/64933/66397/13429/108030/19349/116733/14533/68861/74772/11981/27681/70591/69654/19339/53413/15114/11776","Both up",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.683183183183183,2
"GO BP:GO:1902003","GO BP","GO:1902003","regulation of amyloid-beta formation",37,1.6281823914098,0.00678679271981687,0.0798801725686794,"68585/27403/19878/260302/20660/239606/104001/16000/27373/20168",28,0.853305184087091,0.683274021352313,0.982682732015703,"68581/11307/239606/260302","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.683274021352313,2
"GO BP:GO:1903432","GO BP","GO:1903432","regulation of TORC1 signaling",91,1.55725511427038,0.00529785633208957,0.0688721323171644,"18099/108079/97998/320311/107045/277854/110616/22215/74374/11920/56480/68441/270802/216742/319481/18749/237898/56032/22628/52187/22631/18712/252870/83429/70713/72508/230676/268933/26554/83924/20811",68,0.895649719226029,0.689256198347107,0.983376197700739,"68576/71718/56438/76630/277854/20779/105787/18099/80909/22631/93687/68526/110379/67605","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.689256198347107,2
"GO BP:GO:0098969","GO BP","GO:0098969","neurotransmitter receptor transport to postsynaptic membrane",22,1.70720389767785,0.00528462658267051,0.068841213635445,"65945/65114/20614/243547/242274/53869/67826/216831/12889/83493/56149/26414",21,-0.839562756078041,0.689804772234273,0.983376197700739,"22318/18196/20619/83493/54645/53869/74053/26414/20908","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.689804772234273,2
"GO BP:GO:1903540","GO BP","GO:1903540","establishment of protein localization to postsynaptic membrane",23,1.67836630618443,0.00798542859635603,0.0890326168985635,"65945/65114/20614/243547/242274/53869/67826/216831/12889/83493/56149/26414",21,-0.839562756078041,0.689804772234273,0.983376197700739,"22318/18196/20619/83493/54645/53869/74053/26414/20908","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.689804772234273,2
"GO BP:GO:0140467","GO BP","GO:0140467","integrated stress response signaling",21,1.55227496522394,0.0175194706166183,0.141832437965257,"27403/13666/67878/15467/69232/17973/19255/231659",14,-0.826045224632644,0.691176470588235,0.983376197700739,"19246/51800","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.691176470588235,2
"GO BP:GO:0014887","GO BP","GO:0014887","cardiac muscle adaptation",30,1.63998071989741,0.00786779190467477,0.0881859926559306,"11938/76055/17260/69642/12159/381290/230899/16905/12156/22065",12,0.819324059246618,0.691588785046729,0.983376197700739,"69642/17125","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.691588785046729,2
"GO BP:GO:0033539","GO BP","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase",13,-1.80718811682553,0.00265898595481746,0.0440254197322247,"11364/110842/11370/56357/110826/11363",11,0.812097842976937,0.692883895131086,0.983376197700739,"11363/270076/110826/56357/110842","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.692883895131086,2
"GO BP:GO:0007632","GO BP","GO:0007632","visual behavior",80,1.56935576966837,0.00604157574835806,0.074142207647935,"27403/11820/75786/246317/234593/56717/232975/15357/15194/15466/20320/11548/195018/15251/14810/12288/240057/18121/18015/83429/12921/104027/72108/22142/16590/19373/20393/214162/109880",50,-0.871895479898967,0.693045563549161,0.983376197700739,"18574/18015/11548/12912/17536/13488/13166/12288/246317/104027","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.693045563549161,2
"GO BP:GO:2000300","GO BP","GO:2000300","regulation of synaptic vesicle exocytosis",59,1.92943668722824,6.3821296803642e-05,0.00266369938764674,"11938/213760/66725/12298/16510/20979/64176/207227/59033/74006/20983/192167/20964/228545/268882/22249/226407/18751/19339/116838/78808/20977/14265",49,-0.874965608784718,0.693827160493827,0.983376197700739,"12048/18645/12361/18751/26431/78808/22249/14265/18439/64176/75209/109905/18750/16510/20977","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.693827160493827,2
"GO BP:GO:0042759","GO BP","GO:0042759","long-chain fatty acid biosynthetic process",22,-1.68109537209013,0.00723508687030501,0.0834534383731181,"328845/78625/18823/11688/23801/14870/14869/19317/68312/94180/76267",10,-0.828385061080427,0.694092827004219,0.983376197700739,"76267/70025/17918/68312","Both down",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.694092827004219,2
"GO BP:GO:0048312","GO BP","GO:0048312","intracellular distribution of mitochondria",13,1.56944883033965,0.0318486748725525,0.203882939850124,"66725/74006/14534/74143/17762/24071/74252/108155/74148/170731",10,-0.82821266340611,0.694092827004219,0.983376197700739,"67414/74143/24071/170731/74148","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.694092827004219,2
"GO BP:GO:0072080","GO BP","GO:0072080","nephron tubule development",96,-1.59263505316342,0.00415761996377408,0.0583538518809353,"11609/226154/22414/16869/16878/21803/329628/16449/14734/20681/16202/19206/19126/67087/14634/16373/14173/269152/22601/18993/14164/15208/319757/20682/18128/11606",19,0.833439357261504,0.694290976058932,0.983376197700739,"11606/23908/18128/12387","Opposite",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.694290976058932,2
"KEGG:mmu04970","KEGG","mmu04970","Salivary secretion",75,1.35913704274648,0.0499902602096821,0.192819575094488,"234889/11941/18795/54195/16438/18798/11928/16531/232975/18751/18749/11548/381290/11554/11556/11931/60596/104111/11549/11515/18750/18796/12796/210044/11830/19092/11514",43,0.861342725406941,0.69449081803005,0.946681062940141,"11932/19091/20535/14682/11515/432530/12494/11514/98660","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.69449081803005,2
"GO BP:GO:0060390","GO BP","GO:0060390","regulation of SMAD protein signal transduction",45,1.41827309558513,0.035898194785657,0.222824913301257,"210108/16452/20742/18133/12159/12161/12160/52662/12168/21809/12156/65112",15,0.83794014790194,0.69589552238806,0.983376197700739,"20742/11545/16971/12168/210108/12166/71805/16452/18133","Both up",TRUE,FALSE,FALSE,FALSE,"RNA nominal P only",0.69589552238806,2
"GO BP:GO:0046488","GO BP","GO:0046488","phosphatidylinositol metabolic process",145,1.67585886398743,0.00013086949150425,0.00463819024638526,"104015/18795/226856/224020/15558/54384/56077/225326/20975/18708/269180/219135/225010/210376/19211/213056/18711/70325/170835/433931/242291/75669/74596/83493/320655/233789/271424/72519/19062/55980/18706/231293/668212/15559/77116/117150/24057/320634/18796/14731/12700/12703/100504663/16329/64436/77582/269615/114663/225651/219024/227733/12702/74769/52858/240752/84095/104718/327942/78610/108083/13480/239827",88,-0.895458309001674,0.696891191709845,0.983376197700739,"84652/329777/224020/83493/233789/108083/69048/103199/56193/219135/18718/56208/212111/23827/225010/16332/78610/67063/52123/117150/668212/19062","Opposite",TRUE,FALSE,TRUE,FALSE,"RNA nominal P only",0.696891191709845,2
