"FeatureID","GeneName","PearsonR","CorrelationT","Pvalue","MeanExpression","EntrezID"
"ENSMUSG00000104148","Pcdha2",0.962749594074131,7.12107216414539,0.00205554491602006,8.44507526777529,"353234"
"ENSMUSG00000034088","Hdlbp",0.962729900367845,7.11908059816435,0.00205770528150256,11.9482776700639,"110611"
"ENSMUSG00000068966","Zbtb34",0.962377928849615,7.0837459030917,0.00209650483602272,9.28107461389904,"241311"
"ENSMUSG00000028328","Tmod1",0.962258422967397,7.07185902172245,0.00210975990153973,10.5318466683736,"21916"
"ENSMUSG00000028229","Rmdn1",0.961719000369495,7.01888550017299,0.00217010324200722,8.29634754854423,"66302"
"ENSMUSG00000039501","Znfx1",0.961599786528419,7.00732614932256,0.0021835525678269,10.8197416493035,"98999"
"ENSMUSG00000078566","Bnip3",0.961470012526383,6.99480269655835,0.00219823986423135,11.1619173244806,"12176"
"ENSMUSG00000028277","Ube2j1",0.961226164878384,6.97143786101431,0.00222596894370432,11.2245077948337,"56228"
"ENSMUSG00000017679","Ttpal",0.96121537542551,6.97040903739119,0.0022271998254902,10.6395295940227,"76080"
"ENSMUSG00000031996","Aplp2",0.961116871490278,6.96103565552261,0.00223845286811027,13.47872786238,"11804"
"ENSMUSG00000048911","Rnf24",0.960918768886919,6.94229001005923,0.00226116872290665,10.2524865903901,"51902"
"ENSMUSG00000031781","Ciapin1",0.960872493094151,6.93793123643768,0.00226649133586501,10.2804411740405,"109006"
"ENSMUSG00000062939","Stat4",0.960476341368532,6.90092479740467,0.00231230904668496,7.76766450412956,"20849"
"ENSMUSG00000006445","Epha2",0.960378621981366,6.89188009195641,0.00232368051276086,7.98940613405302,"13836"
"ENSMUSG00000039385","Cdh6",0.960271556355896,6.88200788047791,0.00233617117226972,9.74557334685326,"12563"
"ENSMUSG00000038970","Lmtk2",0.960243074205541,6.87938820570845,0.00233949956310931,12.0372847645216,"231876"
"ENSMUSG00000027134","Lpcat4",0.959581116694332,6.81927038291873,0.0024175133070395,10.8309919880579,"99010"
"ENSMUSG00000027663","Zmat3",0.959439759163405,6.80661970606711,0.00243433620696697,11.4646374372653,"22401"
"ENSMUSG00000063063","Ctnna2",0.959418221818117,6.8046979238525,0.00243690440656161,11.3778568529334,"12386"
"ENSMUSG00000026483","Niban1",0.959402116516082,6.80326182286277,0.0024388257399585,8.28657152118607,"63913"
"ENSMUSG00000021218","Gdi2",0.959370157341996,6.80041451723066,0.00244264062220576,12.2700825218982,"14569"
"ENSMUSG00000021940","Ptpn20",0.959270204694417,6.79153073176041,0.00245459067930248,7.66218858371499,"19256"
"ENSMUSG00000030123","Plxnd1",0.958831341334764,6.75290027689763,0.00250740015980557,10.7296069642455,"67784"
"ENSMUSG00000026319","Relch",0.958649345974768,6.7370572599558,0.00252946262485699,10.5560598051838,"227446"
"ENSMUSG00000016763","Scube1",0.958097071627967,6.68960095489392,0.00259699536756982,9.99032081641958,"64706"
"ENSMUSG00000040296","Rigi",0.957740642712875,6.65945810249712,0.00264104541160582,8.42628108794475,"230073"
"ENSMUSG00000050587","Lrrc4c",0.957693770579274,6.65552192787493,0.002646865366376,11.03224512456,"241568"
"ENSMUSG00000030047","Arhgap25",0.957143528184388,6.60978780503713,0.0027156590128994,8.62346417564945,"232201"
"ENSMUSG00000007989","Fzd3",0.956982812266386,6.59659194847766,0.00273591647152724,11.4318924289465,"14365"
"ENSMUSG00000019966","Kitl",0.956976601655059,6.5960834673739,0.00273670077709244,10.4740713176816,"17311"
"ENSMUSG00000042895","Abra",0.956956598664207,6.59444649504643,0.00273922760268845,7.46066382414265,"223513"
"ENSMUSG00000028431","Elp1",0.956863382611151,6.58683272323295,0.00275101802617691,10.5566298369999,"230233"
"ENSMUSG00000051950","B3glct",0.956654526759213,6.56986092286308,0.00277752568686342,9.23510157449957,"381694"
"ENSMUSG00000053368","Rxfp2",0.956482215777328,6.55594883615575,0.00279948937904355,7.72564899146352,"140498"
"ENSMUSG00000023032","Slc4a8",0.956172454805024,6.53114132493026,0.00283918742516122,11.2394428067939,"59033"
"ENSMUSG00000027784","Ppm1l",0.956052002469788,6.52156409809567,0.0028546985671349,11.8739260584214,"242083"
"ENSMUSG00000058761","Rnf169",0.955992157632316,6.51682010384666,0.00286242050649325,10.3193553131124,"108937"
"ENSMUSG00000003500","Impdh1",0.955626780180848,6.48805985725506,0.00290978890598968,10.2839102070253,"23917"
"ENSMUSG00000062444","Ap3b2",0.955356121651975,6.46697818212216,0.00294512449250233,11.3960063562196,"11775"
"ENSMUSG00000029752","Asns",0.95526075214153,6.45959440427842,0.00295762540246846,11.0311706549213,"27053"
"ENSMUSG00000028149","Rap1gds1",0.955225344356867,6.45685890303867,0.0029622732434918,12.8527920354411,"229877"
"ENSMUSG00000037096","Gm9762",0.954965716733484,6.43689723762405,0.00299646328921544,8.33381586736737,NA
"ENSMUSG00000019795","Pcmt1",0.954877386437633,6.43014430380477,0.00300813942762987,11.7649693243995,"18537"
"ENSMUSG00000034310","Tmem132d",0.954865147997375,6.42921019144262,0.00300975895627245,10.2845187711475,"243274"
"ENSMUSG00000026623","Lpgat1",0.954741415810308,6.41978699509659,0.00302615669272145,12.6048159428945,"226856"
"ENSMUSG00000038530","Rgs4",0.954551156109186,6.40537060872434,0.00305145660938022,13.0622654279361,"19736"
"ENSMUSG00000047606","Ankrd34c",0.954317871372408,6.38781433466811,0.00308261928180452,9.08096318430511,"330998"
"ENSMUSG00000060279","Ap2a1",0.954026527596279,6.36607227713962,0.0031217563973272,12.3114855884962,"11771"
"ENSMUSG00000028381","Ugcg",0.953890826974784,6.3560141376279,0.00314006841737764,10.9673205049658,"22234"
"ENSMUSG00000055022","Cntn1",0.95387289643235,6.3546883671903,0.00314249198284372,12.8285033195835,"12805"
"ENSMUSG00000051586","Mical3",0.953845149336725,6.35263825545153,0.00314624420722974,10.9689993444157,"194401"
"ENSMUSG00000020261","Slc36a1",0.953833221876524,6.35175754214182,0.00314785782813898,10.8969464760328,"215335"
"ENSMUSG00000056222","Spock1",0.953245915189605,6.30879922050455,0.00322781575366622,12.4936744106082,"20745"
"ENSMUSG00000018470","Kcnab3",0.953191611331475,6.30486709934877,0.00323525869387924,10.1565278677117,"16499"
"ENSMUSG00000013921","Clip3",0.953081111234266,6.29688641442955,0.00325042998303679,13.0773242962254,"76686"
"ENSMUSG00000028518","Prkaa2",0.952959575043155,6.28814038070805,0.00326715680684378,10.2666240321851,"108079"
"ENSMUSG00000044293","Or6c88",0.95285846889143,6.28088970807754,0.00328110405595536,7.38926996536315,"258375"
"ENSMUSG00000108401","Rpl19-ps10",0.95285846889143,6.28088970807754,0.00328110405595536,7.38926996536315,NA
"ENSMUSG00000111554","Gm232",0.95285846889143,6.28088970807754,0.00328110405595536,7.38926996536315,"212813"
"ENSMUSG00000112140","Gm5780",0.95285846889143,6.28088970807754,0.00328110405595536,7.38926996536315,"544719"
"ENSMUSG00000024172","St6gal2",0.952728271510376,6.27158626267318,0.00329910738374882,9.96126545170874,"240119"
"ENSMUSG00000053693","Mast1",0.952590625208153,6.26179124171403,0.00331819341462062,10.7268229745216,"56527"
"ENSMUSG00000043857","Mgat5b",0.952565240889329,6.25998941822544,0.00332171911683812,10.7157807826918,"268510"
"ENSMUSG00000020869","Lrrc59",0.952426508303698,6.25016680913281,0.00334102062228573,11.248856453351,"98238"
"ENSMUSG00000034593","Myo5a",0.952292637682964,6.24072809972207,0.00335969783138539,13.2452303039838,"17918"
"ENSMUSG00000053510","Nrdc",0.952244714601233,6.23735864053062,0.00336639635452874,11.2946983571945,"230598"
"ENSMUSG00000031629","Cenpu",0.952165969316738,6.23183281144941,0.00337741734605679,7.92094761378723,"71876"
"ENSMUSG00000007656","Arpp19",0.951870701057677,6.21123076097866,0.00341890006308217,12.5916084247782,"59046"
"ENSMUSG00000024277","Mapre2",0.951619221693119,6.19382930698133,0.00345442712750329,12.5920616025591,"212307"
"ENSMUSG00000059439","Bcas3",0.951255994182615,6.16892753206871,0.00350605980944757,10.3450712367771,"192197"
"ENSMUSG00000037185","Krt80",0.95120665081503,6.16556563631539,0.00351310300556729,8.09892623539369,"74127"
"ENSMUSG00000022295","Atp6v1c1",0.951202808100197,6.16530403055809,0.00351365180036535,12.2853521282047,"66335"
"ENSMUSG00000017204","Gsdma",0.950982980352046,6.15038849086454,0.0035451165051967,7.42318539643691,"57911"
"ENSMUSG00000052533","Nup188",0.950968626757881,6.1494179873478,0.00354717577992045,9.1913861863531,"227699"
"ENSMUSG00000030738","Eif3c",0.950732740716845,6.13352807550011,0.00358110196213429,11.9307087244811,"56347"
"ENSMUSG00000065954","Tacc1",0.950728431241784,6.13323881286903,0.00358172324635171,12.2145767258638,"320165"
"ENSMUSG00000022772","Senp5",0.950358110903003,6.10851930699729,0.00363530905027031,10.5410845885794,"320213"
"ENSMUSG00000046572","Zfp518b",0.950296512950668,6.10443368084988,0.0036442602798996,9.18609106926225,"100515"
"ENSMUSG00000006014","Prg4",0.950123477663288,6.09299620601668,0.00366946311928046,8.54756404335824,"96875"
"ENSMUSG00000073725","Lmbrd1",0.950101301264082,6.09153455893848,0.00367269931392094,11.8836949309279,"68421"
"ENSMUSG00000044465","Fhip1b",0.949454846360942,6.04933952782772,0.00376765213800302,10.9061881741781,"74349"
"ENSMUSG00000086922","Gm13835",0.949401062645903,6.04586453187496,0.00377560566509411,7.97786246786923,NA
"ENSMUSG00000015357","Clpx",0.949088734960403,6.0257909990246,0.00382195545934263,9.74682404761758,"270166"
"ENSMUSG00000045216","Hs6st1",0.949006833111344,6.02055685670336,0.00383415575981367,10.7052613240389,"50785"
"ENSMUSG00000045009","Prrt3",0.948711608516819,6.0017912327674,0.00387829161755565,10.2337126921808,"210673"
"ENSMUSG00000056553","Ptprn2",0.948680399948075,5.99981671546676,0.0038829717742783,12.2348088686883,"19276"
"ENSMUSG00000028020","Glrb",0.948650677600023,5.99793785874272,0.00388743162874882,12.1769459732657,"14658"
"ENSMUSG00000031778","Cx3cl1",0.948245052767318,5.97245457235958,0.00394854710200158,13.9402518977014,"20312"
"ENSMUSG00000005338","Cadm3",0.947898843543604,5.95093364318182,0.00400108066689111,13.1516341816072,"94332"
"ENSMUSG00000022682","Rrn3",0.947850374927495,5.94793741288011,0.0040084624655976,10.665671303505,"106298"
"ENSMUSG00000039953","Clstn1",0.947840325136429,5.94731666425096,0.00400999389083519,14.7232836078055,"65945"
"ENSMUSG00000015981","Stk32c",0.947762418505186,5.94251049642136,0.00402187534068552,11.6717234503467,"57740"
"ENSMUSG00000082229","Nap1l2",0.947677932744761,5.93731026512982,0.00403477967057101,11.30878472876,"17954"
"ENSMUSG00000031309","Rps6ka3",0.947596801897874,5.93232805770453,0.00404719067236075,10.4352804628601,"110651"
"ENSMUSG00000051022","Hs3st1",0.947570145101039,5.93069353297111,0.00405127258343748,9.26799953904532,"15476"
"ENSMUSG00000033389","Arhgap44",0.947504272913872,5.92665962068726,0.00406136814534235,11.7060100516018,"216831"
"ENSMUSG00000029467","Atp2a2",0.947197808679083,5.90798890504561,0.00410849897247758,14.1608933941389,"11938"
"ENSMUSG00000035078","Mtmr9",0.947159820504687,5.9056855680455,0.00411435972874672,10.5526500760264,"210376"
"ENSMUSG00000039488","Cntn5",0.946982050698236,5.89493887735077,0.00414184026724762,8.39992352187769,"244682"
"ENSMUSG00000028883","Sema3a",0.946834852738199,5.88608005668067,0.00416466280656109,9.58439019590304,"20346"
"ENSMUSG00000026797","Stxbp1",0.946520877473163,5.86730309678627,0.00421354923170814,14.3014162665056,"20910"
"ENSMUSG00000033066","Gas7",0.946367161591815,5.85816881431446,0.00423758510370999,11.7239339447025,"14457"
"ENSMUSG00000025986","Slc39a10",0.946287408233905,5.85344465033182,0.00425008221594938,12.25216717332,"227059"
"ENSMUSG00000008167","Fbxw9",0.946268772493698,5.85234224286161,0.00425300498326541,8.72134627453146,"68628"
"ENSMUSG00000025544","Tm9sf2",0.946134018279776,5.84438734558183,0.00427416872235165,11.5150766409254,"68059"
"ENSMUSG00000000826","Dnajc5",0.946098430757221,5.84229136336834,0.00427976650208235,12.9344102557036,"13002"
"ENSMUSG00000026188","Tmem169",0.945973580939879,5.83495407105451,0.00429943332117622,9.02977179682997,"271711"
"ENSMUSG00000026425","Srgap2",0.945880878668849,5.82952203379513,0.00431406475355494,10.7346010471008,"14270"
"ENSMUSG00000020196","Cabin1",0.945715618481351,5.81987192622192,0.00434020866833068,10.5549661839975,"104248"
"ENSMUSG00000047155","Cyp4x1",0.945529863147216,5.80907604409544,0.0043696873792691,8.99254839015091,"81906"
"ENSMUSG00000055523","Gucy2g",0.945442336832886,5.80400770425122,0.00438361141993324,8.7596652195603,"73707"
"ENSMUSG00000045095","Magi1",0.945341883937299,5.79820542184546,0.00439961865264988,11.0185929708211,"14924"
"ENSMUSG00000022307","Oxr1",0.945264428984538,5.79374213307241,0.00441198068872336,12.4043605429336,"170719"
"ENSMUSG00000064293","Cntn4",0.945249502676663,5.79288307281091,0.00441436492613456,10.0901007341371,"269784"
"ENSMUSG00000030207","Fam234b",0.945242609172359,5.79248644321219,0.0044154662657511,12.4163875989944,"74525"
"ENSMUSG00000024527","Afg3l2",0.945165203861117,5.78803778755146,0.00442784216454742,10.8802979258571,"69597"
"ENSMUSG00000031865","Dctn1",0.945012173604748,5.77926967781363,0.00445235930301771,12.93721290403,"13191"
"ENSMUSG00000018707","Dync1h1",0.944808609208762,5.76766110613903,0.00448507546497517,13.3926976815378,"13424"
"ENSMUSG00000027652","Ralgapb",0.944685037066797,5.76064460803515,0.00450499284238456,11.5973772368905,"228850"
"ENSMUSG00000026014","Raph1",0.944530464897338,5.75190000111449,0.00452996773125717,10.40289077996,"77300"
"ENSMUSG00000091243","Vgll3",0.944267730622686,5.73711752053395,0.00457257416826911,7.9803780469777,"73569"
"ENSMUSG00000102543","Pcdhgc5",0.944215996886832,5.73421873500227,0.0045809866403982,11.9819929265914,"93708"
"ENSMUSG00000022565","Plec",0.944175454478045,5.73194976682317,0.00458758457878566,11.6923686914149,"18810"
"ENSMUSG00000035765","Dym",0.943926405480886,5.71806414520647,0.00462821735966695,10.28302289377,"69190"
"ENSMUSG00000036242","Armh4",0.943874510656968,5.71518207810099,0.00463670620533819,9.97563089669447,"67419"
"ENSMUSG00000038914","Dido1",0.943829423063379,5.71268121170584,0.00464408772959259,10.5387729477762,"23856"
"ENSMUSG00000014498","Ankrd52",0.943730311388472,5.70719406470583,0.00466033405013786,10.4518317176365,"237615"
"ENSMUSG00000030515","Tars3",0.943654200786209,5.70298987962011,0.00467282892890876,10.2089308261272,"272396"
"ENSMUSG00000037461","Ints7",0.943457881451003,5.69218370299881,0.00470513386272472,9.8463166485578,"77065"
"ENSMUSG00000028005","Gucy1b1",0.943442637052138,5.6913468787972,0.00470764693865391,12.0433733107021,"54195"
"ENSMUSG00000017376","Nlk",0.943411562803056,5.68964210950901,0.00471277164043846,11.4150998521717,"18099"
"ENSMUSG00000034145","Tmem63c",0.943284725250043,5.68269776831576,0.00473371777363789,9.70406817678274,"217733"
"ENSMUSG00000112712","Gm18755",0.942941970696078,5.66404458992996,0.00479054846824768,7.55697415243066,"100417674"
"ENSMUSG00000052105","Mtcl1",0.942733591681294,5.65278386320503,0.00482526136396686,10.8361045252677,"68617"
"ENSMUSG00000034997","Htr2a",0.942696564472724,5.6507891666351,0.00483144240557998,10.1121366402074,"15558"
"ENSMUSG00000035357","Pdzrn3",0.942575538415504,5.64428242668865,0.00485167262630172,9.58097045921651,"55983"
"ENSMUSG00000040549","Ckap5",0.942172540620921,5.62275910455827,0.00491933463988694,11.8188171740775,"75786"
"ENSMUSG00000063268","Parp10",0.94182548653331,5.60439782566457,0.00497797177843824,8.02944061317913,"671535"
"ENSMUSG00000044835","Ankrd45",0.941752094739256,5.60053535951575,0.00499041541657287,10.6292277586305,"73844"
"ENSMUSG00000024740","Ddb1",0.941737412106516,5.59976349129991,0.00499290669564636,12.2660661383068,"13194"
"ENSMUSG00000035033","Tbr1",0.941325512214051,5.57822452163816,0.00506304407738542,11.3415558582732,"21375"
"ENSMUSG00000034429","Zfp707",0.941278083791425,5.5757585280861,0.00507115084632175,8.64090685369027,"69020"
"ENSMUSG00000055296","Tmem245",0.940729015090718,5.54741955998787,0.00516546352171636,10.7855161667395,"242474"
"ENSMUSG00000029659","Medag",0.940727165015444,5.54732471836561,0.00516578274478773,9.3083088667242,"70717"
"ENSMUSG00000020376","Rnf130",0.94061819470677,5.54174608445544,0.00518460217454462,11.9419678938125,"59044"
