"FeatureID","GeneName","PearsonR","CorrelationT","Pvalue","MeanExpression","EntrezID"
"Q8R480","Nup85",0.81126713696329,3.39879124754932,0.0145175208249283,15.8238312487962,"445007"
"P62852","Rps25",0.811030388459739,3.39589222211793,0.0145694529942592,20.0449078182949,"75617"
"Q3V0I2","Prr7",0.8109562650243,3.39498557101978,0.0145857363830006,16.2076619022652,"432763"
"Q64362","Aktip",0.810631321380031,3.39101660587647,0.0146572548397837,15.2315177140088,"14339"
"Q07076","Anxa7",0.807993854547553,3.35913643265842,0.0152459136108043,18.8416246928301,"11750"
"Q8VCV1","Abhd17c",0.807645008573303,3.3549637750219,0.0153248657869682,16.8132707482572,"70178"
"Q3UMC0","Afg2a",0.807279817725332,3.35060646433362,0.0154077918087789,7.96778828317239,"57815"
"P29341","Pabpc1",0.804598498253055,3.3189491490178,0.0160252903072675,19.4272608282071,"18458"
"Q9ERR7","Selenof",0.804074636425115,3.31283195888538,0.0161477160124769,16.304188607991,"93684"
"Q99J78","Def8",0.802005779913549,3.28888567601246,0.0166369311820297,9.57947375187642,"23854"
"Q8VDP6","Cdipt",0.801672760579476,3.28506231963638,0.016716535762943,21.3511056275275,"52858"
"Q69ZB3","Tspyl5",0.799216215335976,3.25712117208966,0.0173111236903806,12.5347792453541,"239364"
"Q8VC16","Lrrc14",0.798496531629697,3.24902156576767,0.0174877879650696,14.2392462871463,"223664"
"Q9D4H9","Phf14",0.797439821984626,3.2371984960473,0.0177492213635464,15.2452657994601,"75725"
"P14115","Rpl27a",0.796913795827064,3.23134357907587,0.0178802679110314,19.8506644583546,"26451"
"P45376","Akr1b1",0.796439206137211,3.22607846173128,0.0179990181813321,19.4917195521915,"11677"
"P32648","Vip",0.795925745026243,3.22040045905226,0.0181280488390404,9.2300683904215,"22353"
"Q91X97","Ncald",0.794592583988658,3.20574621826437,0.0184657620004543,22.1464267562653,"52589"
"O70503","Hsd17b12",0.79245591298856,3.18252124740506,0.0190151683652863,18.5209747094166,"56348"
"Q99K10","Nlgn1",0.789923231153144,3.15539908078462,0.0196794806639245,15.8729346665179,"192167"
"Q9DCG9","Trmt112",0.789764086010754,3.15370929111277,0.0197216998507058,15.9861077677706,"67674"
"P10852","Slc3a2",0.789161911515601,3.14733074450223,0.0198819602060272,20.5160235357843,"17254"
"P14131","Rps16",0.789070840890634,3.14636817569708,0.0199062678286997,20.1309374996072,"20055"
"P10518","Alad",0.788871026514812,3.14425816787038,0.019959665109796,17.5360963185073,"17025"
"O08967","Cyth3",0.788451165778518,3.13983310083312,0.0200721571091457,16.472489934774,"19159"
"P58686","Bbln",0.787479718372165,3.12963903331619,0.0203339467843554,13.1962022187216,"73737"
"Q9DCJ9","Npl",0.784396720862234,3.09769036901602,0.0211788162040064,15.2549533910125,"74091"
"Q9QZB9","Dctn5",0.7819567675126,3.07282961850921,0.0218627053684436,17.4476421750721,"59288"
"Q8K4M5","Commd1",0.781768546493548,3.07092706262791,0.0219160238652681,14.3507272619512,"17846"
"P70202","Lxn",0.781377291500826,3.0669791222995,0.0220271155094878,19.4136665361223,"17035"
"Q99MS3","Mpv17l",0.779612273931808,3.04928413993654,0.0225326172224621,15.2615446416725,"93734"
"P63213","Gng2",0.772594503149611,2.98072603461139,0.0246135122385395,22.1411500179417,"14702"
"Q9D3B1","Hacd2",0.771561539964788,2.97086873170205,0.0249294667633033,17.0731872722765,"70757"
"Q9CS84","Nrxn1",0.771467336308898,2.96997266940297,0.0249584052588265,19.0416229464646,"18189"
"Q99J62","Rfc4",0.771315581155578,2.96853019338766,0.0250050667620121,6.30271075126028,"106344"
"Q61081","Cdc37",0.768665254430487,2.94353781821876,0.0258287055014085,19.6908160834872,"12539"
"Q8VE80","Thoc3",0.766999447174757,2.92801969463708,0.0263548590455718,15.0336078466855,"73666"
"Q921Y0","Mob1a",0.76503950989938,2.90994549416597,0.0269823320856939,15.6733193154815,"232157"
"Q9Z0N2","Eif2s3y",0.764586999390061,2.90580037412485,0.0271285003887265,13.1144139027262,"26908"
"O55047","Tlk2",0.763585200778295,2.89666035429755,0.0274538337714306,8.8320996735243,"24086"
"P19123","Tnnc1",0.761686194474274,2.87947182170487,0.0280771159687924,17.1907813660512,"21924"
"P13597","Icam1",0.760255249652339,2.86663682561383,0.0285524853949146,12.6542832250918,"15894"
"Q8C3X2","Ccdc90b",0.75805299768165,2.84707619634623,0.02929372039184,15.7706204566653,"66365"
"Q64435","Ugt1a6",0.757539481473716,2.84254820151793,0.0294682440587031,11.9958276478863,NA
"Q8VED2","Bloc1s4",0.756483358933357,2.83327455879914,0.0298291855400154,15.8782934392374,"117197"
"Q9CQN1","Trap1",0.753480367390797,2.80718707933759,0.0308703027341876,23.6557695051314,"68015"
"A0A1W2P872","Nova2",0.752544131612688,2.79913753790616,0.0311993872695327,17.5962700374016,"384569"
"Q6PEV3","Wipf2",0.752383118500548,2.79775713827186,0.0312561990763,16.7264572014822,"68524"
"P42867","Dpagt1",0.752348873161101,2.79746369479776,0.0312682903747907,12.9176852465021,"13478"
"Q9D3A9","Ttyh1",0.751957233915232,2.79411150533851,0.0314067741019787,19.4481824112732,"57776"
"Q91ZZ3","Sncb",0.750500759395589,2.78170451492087,0.031925084735443,23.3309735994384,"104069"
"P61358","Rpl27",0.748501374493314,2.76482361620036,0.0326450953467632,19.540675819604,"19942"
"Q5U4D8","Slc5a6",0.74825222565204,2.76273212530073,0.03273550849496,12.7144088639952,"330064"
"Q9D198","Syf2",0.747225517712886,2.75414133379438,0.0331097071456295,15.3476391409071,"68592"
"Q99M28","Rnps1",0.745809656238494,2.74236752471823,0.033630019485855,17.0403702981752,"19826"
"Q91ZP6","Ndfip2",0.744204611796337,2.72912175786991,0.0342258729033739,12.0913740989152,"76273"
"Q9D967","Mdp1",0.743673922403576,2.72476558839224,0.0344242951799493,18.4007559352033,"67881"
"Q9D0U6","Maf1",0.743362560022399,2.72221513505737,0.0345410388635027,13.6913255961698,"68877"
"Q9CPQ8","Atp5mg",0.743056575195324,2.71971258404469,0.0346560018572544,21.4795893258456,"27425"
"Q9QZ88","Vps29",0.742530883978499,2.71542201125207,0.0348540574632544,19.1709232319115,"56433"
"P51863","Atp6v0d1",0.742449787713297,2.71476111906346,0.0348846721590517,21.6414470580067,"11972"
"Q8VE62","Paip1",0.742027314059657,2.71132247650543,0.0350444262955977,17.51026874734,"218693"
"Q9Z2A9","Ggt5",0.741068785308756,2.70354732886673,0.0354085401293144,6.71755857936785,"23887"
"A2A9Q0","Fndc10",0.740617093379829,2.69989614103323,0.0355809209409826,11.7381759453446,"230991"
"P62274","Rps29",0.740383894609621,2.69801428715793,0.0356701176668278,17.1451892312864,"20090"
"P70193","Lrig1",0.739227367147077,2.68871317746372,0.0361144979454075,9.08673702691259,"16206"
"Q6NXM3","Tmem130",0.738868353104853,2.68583658344097,0.036253128043431,9.68524305633709,"243339"
"Q8BMC3","Shc2",0.738779349744841,2.68512422531785,0.0362875460632374,10.8743226372484,"216148"
"P61967","Ap1s1",0.738496280570617,2.68286067339842,0.0363971427977409,17.6180606747223,"11769"
"O88895","Hdac3",0.737572215137603,2.67549309461009,0.0367563209248516,14.2317015319775,"15183"
"O08547","Sec22b",0.737031380065458,2.67119632409485,0.0369675389235011,19.2208344142452,"20333"
"Q7TT15","Galnt17",0.735548298643229,2.6594711636589,0.0375505340397378,18.7567306688041,"212996"
"Q99JX3","Gorasp2",0.735253363849411,2.65714939314785,0.0376671354635952,17.6344707497531,"70231"
"Q7TPD0","Ints3",0.735242009267926,2.65706007393235,0.0376716288615056,18.5697532768952,"229543"
"Q9QXJ1","Apbb1",0.734939076330192,2.65467889085135,0.0377916304511014,16.5924123093967,"11785"
"Q62083","Pick1",0.734799399338992,2.65358213436289,0.037847039396037,17.0460654585535,"18693"
"Q9D0C1","Rnf115",0.73435222478905,2.65007580918315,0.0380247633470631,12.5457343470993,"67845"
"Q9CWX9","Ddx47",0.73415286112235,2.64851500117826,0.0381041614649747,15.5917493978243,"67755"
"Q61133","Gstt2",0.73332451120784,2.64204577340786,0.0384351391153262,14.0308882828409,"14872"
"P60003","Elof1",0.730703922137768,2.62174628099557,0.0394937296699398,9.99434324657035,"66126"
"Q922Q8","Lrrc59",0.730575497336882,2.62075792321507,0.039546057249663,17.9970722992527,"98238"
"Q9CQJ4","Rnf2",0.730255610868368,2.61829866736903,0.0396765804292566,16.6310712701697,"19821"
"Q9CXX9","Cuedc2",0.730015840956748,2.61645775972714,0.0397745851743905,13.8405981545255,"67116"
"Q99LG4","Ttc5",0.729039844081569,2.6089855404662,0.0401750368668306,16.8298201183897,"219022"
"Q8BRH0","Tmtc3",0.728215088369499,2.60269771420654,0.0405153363852186,11.4387032490892,"237500"
"Q8BMD8","Slc25a24",0.728172908702163,2.60237679073959,0.0405327868697978,14.0538952274295,"229731"
"P83877","Txnl4a",0.727434959227579,2.59677227341639,0.0408388285730173,16.9735301848002,"27366"
"P60060","Sec61g",0.724775418362882,2.57673165866287,0.0419534089638102,15.2163620949853,"20335"
"Q9WV80","Snx1",0.724199967811132,2.57242755989198,0.0421969720952156,21.1886016368096,"56440"
"Q8BP27","Sfr1",0.724005299943489,2.57097409709366,0.0422795600840335,16.8462546693468,"67788"
"Q6PDC0","Rundc3b",0.723445777514942,2.56680367443274,0.0425174831473917,15.7561597371844,"242819"
"Q99LX0","Park7",0.723138349083103,2.56451676498341,0.0426485540610291,20.8549765219471,"57320"
"Q63739","Ptp4a1",0.722911669838977,2.56283258224169,0.0427453544967084,17.7087299232004,"19243"
"P54731","Faf1",0.722487986575977,2.55968934297153,0.0429266395967521,15.9343069772715,"14084"
"Q9CX34","Sugt1",0.721519068763096,2.55252373129501,0.0433429670241664,19.1063211341352,"67955"
"Q64705","Usf2",0.721308569011106,2.55097112993106,0.0434337370749579,15.9257305939871,"22282"
"Q3UMF9","Faxc",0.719491137919915,2.53762713787085,0.0442222219809422,14.3397800394181,"76132"
"Q9CZX8","Rps19",0.719236322708673,2.53576490631615,0.0443334591052691,20.080925338855,"20085"
"Q2PFD7","Psd3",0.719230523722738,2.53572255106105,0.0443359925639902,19.6704158609444,"234353"
"Q8BLK9","Rps6kc1",0.718596759308308,2.53110019899702,0.0446133991997944,16.6055084551786,"320119"
"Q3TDD9","Ppp1r21",0.718304014980305,2.52896947951807,0.0447418904756298,16.1692993546151,"73825"
"P56812","Pdcd5",0.717654001452583,2.52424831225861,0.0450279934120698,18.2262499857677,"56330"
"Q3UGP8","Alg10b",0.716227396279258,2.51393420220511,0.0456597806597418,16.6656246291411,"380959"
"Q60575","Kif1b",0.715698029380596,2.51012347554861,0.045895570183145,15.3554262450109,"16561"
"P70425","Rit2",0.715696858917975,2.51011505964075,0.0458960923409302,15.5970740844225,"19762"
"P56371","Rab4a",0.713456522560746,2.49408545596141,0.0469021155744407,20.0195448477745,"19341"
"Q80ZJ1","Rap2a",0.711845557504104,2.48265546885188,0.0476336669358526,19.0473943256908,"76108"
"A2A699","Fam171a2",0.711650766372678,2.48127880820551,0.0477225858947328,17.5512659527744,"217219"
"Q9CQF6","Aasdhppt",0.711386686435522,2.47941430919536,0.0478432936725462,13.6123587171835,"67618"
"Q9EP72","Emc7",0.708700282241637,2.46056733007168,0.0490816732193792,18.3807305671619,"73024"
"P63017","Hspa8",0.708682913120239,2.46044617867277,0.0490897420855619,23.7016243873007,"15481"
"Q6NXK7","Dpp10",0.708390378548786,2.45840706942435,0.0492257596506666,19.5718680727012,"269109"
"Q9D773","Mrpl2",0.708369255096057,2.4582599271322,0.049235590028265,16.16325606663,"27398"
"Q8BJF9","Chmp2b",0.708355266959622,2.45816249550682,0.0492421004408906,15.1038022978857,"68942"
"Q8K2X3","Stn1",0.707800968849384,2.45430631232914,0.0495005010147807,13.7397560251028,"108689"
"O08641","Sh3yl1",0.707149168716822,2.44978343861655,0.0498053960078267,5.94210931797037,"24057"
"Q8K003","Tma7",0.706564124883845,2.44573443089538,0.050080023445752,16.8170976434819,"66167"
"Q9CQU3","Rer1",0.704828063339698,2.43377814851451,0.0509003035511743,16.4701868952992,"67830"
"Q99KN9","Clint1",0.70348671783351,2.42459985821064,0.0515395716521876,17.4883796816434,"216705"
"Q8CI71","Vps50",0.702773939106242,2.41974350681073,0.0518812232850378,17.9342713542335,"73288"
"Q9R0A0","Pex14",0.702160690595261,2.4155768074353,0.052176252316999,16.4664740485904,"56273"
"Q99JX4","Eif3m",0.702047516006991,2.41480900657098,0.0522308094420576,17.9926189402592,"98221"
"A2ALI5","Ajap1",0.701380731958086,2.41029271299015,0.0525529349527339,14.4539485950555,"230959"
"P62313","Lsm6",0.70119912743005,2.40906482139834,0.0526408745232081,16.9655008453261,"78651"
"Q9DCT5","Sdf2",0.699916819435644,2.40042086232217,0.0532643253846373,16.6619414460644,"20316"
"P61089","Ube2n",0.699798525333486,2.3996257490237,0.0533220610238234,21.0150377353396,"93765"
"Q8R420","Abca3",0.699324312373398,2.39644220885868,0.0535538858017192,15.1227603167414,"27410"
"Q9R0N0","Galk1",0.69910013464993,2.39493939081652,0.0536636875731986,16.5649963533314,"14635"
"P40630","Tfam",0.698978900141904,2.39412724790787,0.0537231241019841,17.4138390138524,"21780"
"Q9CPT5","Nop16",0.698345874274058,2.3898931908453,0.0540341120857232,14.456220267958,"28126"
"Q8VEF1","Gramd1a",0.697708452140055,2.38564078952558,0.0543483463131224,14.3356910273629,"52857"
"Q8C4G9","Adgra1",0.696642229039776,2.37855240163522,0.0548764089051478,16.0283127682792,"52389"
"Q9Z1R4","D17h6s53e",0.696279782542054,2.37614979842299,0.055056611873522,13.0171149085832,NA
"P62751","Rpl23a",0.695781433383772,2.37285207527646,0.0553049607003494,19.7716609980557,"268449"
"Q78ZA7","Nap1l4",0.695236977341567,2.36925684142027,0.0555770508186194,19.2749739904067,"17955"
"P55088","Aqp4",0.694783075781029,2.36626560545962,0.0558044969950449,19.9731195468755,"11829"
"Q8BVU0","Lrch3",0.694669555139129,2.36551835350706,0.0558614680150507,4.98016247260611,"70144"
"Q923D5","Wbp11",0.694516035064763,2.36450834772411,0.0559385682523733,14.8086502383005,"60321"
"Q9ERE9","Mapk8ip2",0.694389437838349,2.36367593628733,0.056002195213447,9.26888415561449,"60597"
"Q8VEB4","Pla2g15",0.693211200503088,2.35594897370763,0.0565964437300682,15.1314552722845,"192654"
"P61082","Ube2m",0.693202054125421,2.35588913380819,0.056601071398867,18.9854547389138,"22192"
"Q9Z315","Sart1",0.692498381978606,2.35129193634191,0.0569577763862059,19.1444652840837,"20227"
"Q8BGV7","Kctd13",0.692385377159793,2.35055486223723,0.0570151854097374,9.65746657684629,"233877"
"P70362","Ufd1",0.692353172386062,2.35034486740082,0.0570315524898092,17.1801908728785,"22230"
"Q9DAW6","Prpf4",0.692308233267166,2.35005188192616,0.0570543960932108,15.1392666704945,"70052"
"Q9CQW2","Arl8b",0.692108965087829,2.34875336375513,0.0571557545498842,20.5214155074214,"67166"
"P47968","Rpia",0.691596587268611,2.34541921588247,0.057416870426487,10.1261370499118,"19895"
"Q91VX9","Tmem168",0.691366414895329,2.34392364790221,0.057534401146888,8.51475687618921,"101118"
"Q9Z2D8","Mbd3",0.69131784937953,2.34360826336036,0.0575592180117967,15.4215076109821,"17192"
"P14211","Calr",0.690534729237742,2.33853106349146,0.0579602723528079,21.0166690863539,"12317"
"Q9R049","Amfr",0.688377048162486,2.32462320354143,0.0590738726973569,16.1684564542241,"23802"
"P29391","Ftl1",0.687443693263615,2.31864349727549,0.0595595028190688,15.1142909672256,"14325"
"P47809","Map2k4",0.686754971173718,2.31424505203523,0.0599193678300672,18.5465182564131,"26398"
"Q8CGQ8","Slc24a4",0.686746244988391,2.31418939905966,0.0599239356389883,16.3050590295927,"238384"
"O70494","Sp3",0.686625396309778,2.31341885731156,0.0599872163961982,7.15619449392858,"20687"
"Q8R092","Ltap1",0.685284598659699,2.30489407943827,0.0606919750750158,20.891417824217,NA
"Q8VE95","Q8VE95",0.684363126497354,2.29906101781594,0.0611791660649769,12.8211400405069,NA
"O35963","Rab33b",0.684151746225306,2.29772587508459,0.0612912514370896,24.0074217461364,"19338"
"A2AJT4","Pnisr",0.684106779762839,2.29744199356238,0.0613151108430544,11.1063546896735,"66625"
"Q8VD24","Zcchc18",0.68367405560994,2.29471264102588,0.0615449983659928,15.4439320767812,"66995"
"Q9CQS8","Sec61b",0.683509359646284,2.29367503701126,0.0616326285049375,17.2235966298254,"66212"
"Q9CZP5","Bcs1l",0.683487103087708,2.29353486851015,0.0616444762826081,20.5100860228078,"66821"
"Q9ES56","Trappc4",0.682279726123416,2.28594892111475,0.0622892246916412,19.989376365985,"60409"
"Q921Y4","Slc61a1",0.681703229175633,2.28233915558782,0.0625984844535942,16.9249626212115,NA
"Q8R5C5","Actr1b",0.681109824890213,2.27863181838588,0.0629177640689473,19.9170949045268,"226977"
"Q6P8J2","Sat2",0.680947793400085,2.27762097205016,0.0630051122635513,16.4127478430076,"69215"
"Q6P8I4","Pcnp",0.680515559896363,2.2749274978013,0.0632384731959519,19.2226962410393,"76302"
"Q3UD01","Atxn7l3b",0.680345010764146,2.27386593428943,0.0633306927501801,14.9155596486669,"382423"
"Q8BHI4","Kbtbd3",0.678930029566045,2.2650849835265,0.0640988790591137,15.0272737987554,"69149"
"Q9D115","Znf706",0.678543717955601,2.26269580722311,0.064309560397844,19.8500885660794,NA
"Q6IRU2","Tpm4",0.678207797743071,2.2606211093561,0.064493093061191,18.4943862246531,"326618"
"Q99JX7","Nxf1",0.677566956327942,2.25667044088988,0.0648440816390815,14.7532837467842,"53319"
"Q76N33","Stambpl1",0.676799401591307,2.25195111130045,0.0652659568350016,13.6860115735063,"76630"
"P55937","Golga3",0.675882708694565,2.24633255241663,0.0657719273458637,17.8726830702274,"269682"
"Q8BGE6","Atg4b",0.675721770112118,2.24534811832596,0.065860996432792,16.9492641717435,"66615"
"O35495","Cdk14",0.675556819746502,2.24433975796821,0.065952359800857,17.2101885650526,"18647"
"Q9D7V2","Lysmd2",0.675501518701449,2.24400183517617,0.0659830069384417,16.5667087867226,"70082"
"Q8R3L2","Tcf25",0.67499168315795,2.24088970902523,0.0662659482135037,13.4585722464673,"66855"
"Q91Z49","Fyttd1",0.674300378730188,2.23667927845961,0.066650742770667,15.0808005023712,"69823"
"P61961","Ufm1",0.674295074955143,2.23664701726055,0.0666537000566311,18.5122385813385,"67890"
"P62301","Rps13",0.673513209217598,2.23189810307952,0.0670905026829298,19.9794042892698,"68052"
"A2AFS3","Elapor1",0.673365101864926,2.23100007234515,0.0671734354139326,15.2549744113588,"229722"
"Q8BG75","Tmem198",0.672471193692663,2.22559038421152,0.0676752653102689,14.2425387654644,"319998"
"Q9WU56","Pus1",0.672360136914694,2.2249195430959,0.067737765458435,13.1388485954415,"56361"
"P83940","Eloc",0.670507389695232,2.21376824639793,0.0687854775138888,19.1904388576553,"67923"
"Q61070","Ei24",0.669097404086809,2.20533231960293,0.0695891777737358,16.3224063940027,"13663"
"Q9CWN7","Cnot11",0.668024201099275,2.19894028364171,0.0702046026532347,16.8170035032792,"52846"
"Q6ZQ82","Arhgap26",0.667944586371254,2.19846708518154,0.0702503847469726,17.5267709067194,"71302"
"P14231","Atp1b2",0.667632751432833,2.19661497314012,0.0704298733893982,21.3683962884604,"11932"
"Q9D920","Borcs5",0.667528960638327,2.19599898113489,0.07048967404764,15.2565127323048,"67774"
"Q8BTF8","Ralyl",0.66747485464668,2.19567795695758,0.070520859900696,15.2521881379561,"76897"
"Q9D850","Tmem68",0.66692993704091,2.19244831903951,0.0708353950384089,16.305013447323,"72098"
"Q8BP67","Rpl24",0.66667243603362,2.19092435850925,0.0709843156131935,19.6186936121621,"68193"
"Q9WTM5","Ruvbl2",0.666436772418019,2.1895308751734,0.0711207683838736,19.6271297840719,"20174"
"Q8BY71","Hat1",0.665553631078448,2.18431932958899,0.0716334933333887,15.1437990616916,"107435"
"Q9WVQ5","Apip",0.665518802387763,2.18411413873167,0.0716537582479913,16.2498234622124,"56369"
"P15116","Cdh2",0.665349771606775,2.18311866904957,0.0717521559459608,18.794752830025,"12558"
"Q64444","Ca4",0.665037429650442,2.18128078430382,0.0719341882947062,17.442203014396,NA
"Q8CF89","Tab1",0.664742356471497,2.17954639798969,0.0721064057234132,15.1293919533421,"66513"
"P63323","Rps12",0.664619967691917,2.1788275555483,0.0721779081716285,20.8612796305406,"20042"
"Q9CR24","Nudt8",0.664147136135681,2.17605335912317,0.0724545392987465,9.14807608495176,"66387"
"Q8C080","Snx16",0.664141918363168,2.17602277151206,0.0724575954395118,15.9302599791067,"74718"
"Q62283","Tspan7",0.663131977324927,2.17011298393452,0.0730505631583191,20.8693603267788,"21912"
"Q6ZWN5","Rps9",0.663054122767863,2.16965828923843,0.0730963919438034,19.902592787072,"76846"
"Q8BVG8","Nat14",0.661946435815088,2.16320263099142,0.0737502578471137,16.4297084697034,"269854"
"Q61701","Elavl4",0.661417678018596,2.16012991020502,0.0740635893056058,18.2792148139777,"15572"
"Q8K1N1","Pnpla8",0.661412243736604,2.16009836023331,0.0740668136038383,17.1276008106128,"67452"
"Q8BTV2","Cpsf7",0.660597186281826,2.15537319089451,0.0745513412802601,17.3907330121346,"269061"
"Q04519","Smpd1",0.660594295082665,2.15535645373239,0.0745530633141607,15.8489595597258,"20597"
"A2AWR3","Gpr155",0.65991084668304,2.15140473465117,0.0749607886664782,11.7710764643292,"68526"
"Q62086","Pon2",0.659772340759111,2.15060504365597,0.0750435762726151,16.0491623192716,"330260"
"Q6NZL0","Mtcl3",0.659498370998767,2.14902436855767,0.0752074910639008,18.0344097433346,NA
"Q8R1B5","Cplx3",0.659317324519173,2.14798064842681,0.0753159254217682,16.2923140700004,"235415"
"P21995","Emb",0.657940246676472,2.14006346237517,0.0761436999958312,17.1374647829375,"13723"
"Q9WVF8","Tusc2",0.65713452734972,2.13544874661329,0.0766304860129282,16.9500715570684,"80385"
"Q8BG16","Slc6a15",0.65547250727025,2.12597022436451,0.0776403612947344,14.0915200225244,"103098"
"Q62448","Eif4g2",0.65516658893618,2.1242314892418,0.0778270868581477,17.0255633772631,"13690"
"Q9CZX9","Emc4",0.654018473122477,2.11772228733928,0.0785302119913795,16.1664463881235,"68032"
"Q99N28","Cadm3",0.653943587223574,2.11729861508322,0.0785762018617843,20.3712256861517,"94332"
"P14148","Rpl7",0.652463233901691,2.10894565661772,0.0794885676891637,19.6009173704915,"19989"
"O89079","Cope",0.652307466781624,2.1080691860916,0.0795849274864095,20.2909488160326,"59042"
"Q9D1Q6","Erp44",0.652040003603018,2.10656530836152,0.0797505431662715,17.3644021162599,"76299"
"P61329","Fgf12",0.651831978713887,2.10539658306641,0.0798794931347737,18.9868478247361,"14167"
"Q60996","Ppp2r5c",0.651778325720053,2.10509528395452,0.0799127711600163,18.9567096803483,"26931"
"P35288","Rab23",0.651231243921983,2.10202616982037,0.080252558244791,16.8632025025939,"19335"
"Q9CQU5","Zwint",0.650717096752842,2.09914700570819,0.0805726573280478,19.8471542705397,"52696"
"Q9WV30","Nfat5",0.650470005704509,2.09776510743654,0.0807267565365571,9.6103250962015,"54446"
"Q80V94","Ap4e1",0.650321036403196,2.0969325295354,0.0808197447926125,13.5697104272951,"108011"
