"Omics","Category","TermID","Description","Overlap","SetSize","CandidateSize","BackgroundSize","GeneRatio","BgRatio","FoldEnrichment","Pvalue","OverlapEntrez","padj","OverlapGenes"
"Proteomics","GO BP","GO:0032410","negative regulation of transporter activity",1,47,76,7403,"1/76","47/7403",2.07250839865621,0.385239145214586,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0032008","positive regulation of TOR signaling",1,47,76,7403,"1/76","47/7403",2.07250839865621,0.385239145214586,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0032784","regulation of DNA-templated transcription elongation",1,47,76,7403,"1/76","47/7403",2.07250839865621,0.385239145214586,"26896",1,"Med14"
"Proteomics","GO MF","GO:0016209","antioxidant activity",1,47,76,7403,"1/76","47/7403",2.07250839865621,0.385239145214586,"11699",1,"Ambp"
"Proteomics","GO BP","GO:0008285","negative regulation of cell population proliferation",5,397,76,7403,"5/76","397/7403",1.22679968182421,0.386323532592367,"94245/22353/22068/94175/11540",1,"Dtnbp1/Vip/Trpc6/Hrg/Adora2a"
"Proteomics","GO BP","GO:0008154","actin polymerization or depolymerization",2,130,76,7403,"2/76","130/7403",1.49858299595142,0.387001059920282,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO MF","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding",2,130,76,7403,"2/76","130/7403",1.49858299595142,0.387001059920282,"20788/20687",1,"Srebf2/Sp3"
"Proteomics","GO MF","GO:0003713","transcription coactivator activity",2,130,76,7403,"2/76","130/7403",1.49858299595142,0.387001059920282,"26896/11472",1,"Med14/Actn2"
"Proteomics","GO BP","GO:0031032","actomyosin structure organization",2,131,76,7403,"2/76","131/7403",1.48714343109683,0.390658079914447,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO BP","GO:0070661","leukocyte proliferation",2,131,76,7403,"2/76","131/7403",1.48714343109683,0.390658079914447,"13136/14999",1,"Cd55/H2-DMb1"
"Proteomics","GO BP","GO:0002696","positive regulation of leukocyte activation",2,131,76,7403,"2/76","131/7403",1.48714343109683,0.390658079914447,"13136/14999",1,"Cd55/H2-DMb1"
"Proteomics","GO BP","GO:0008089","anterograde axonal transport",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0030183","B cell differentiation",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0007631","feeding behavior",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0001676","long-chain fatty acid metabolic process",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"54447",1,"Asah2"
"Proteomics","GO BP","GO:0016525","negative regulation of angiogenesis",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"94175",1,"Hrg"
"Proteomics","GO BP","GO:2000181","negative regulation of blood vessel morphogenesis",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"94175",1,"Hrg"
"Proteomics","GO BP","GO:1901343","negative regulation of vasculature development",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0001843","neural tube closure",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0006970","response to osmotic stress",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"56449",1,"Ybx3"
"Proteomics","GO BP","GO:0060606","tube closure",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0042310","vasoconstriction",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"68268",1,"Zdhhc21"
"Proteomics","GO MF","GO:0004843","cysteine-type deubiquitinase activity",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"78787",1,"Usp54"
"Proteomics","KEGG","mmu04750","Inflammatory mediator regulation of TRP channels",1,48,76,7403,"1/76","48/7403",2.02933114035088,0.391590671174848,"16644",1,"Kng1"
"Proteomics","GO MF","GO:0046983","protein dimerization activity",6,492,76,7403,"6/76","492/7403",1.18790115532734,0.393202409396939,"94284/52187/20788/54524/22068/11699",1,"Ugt1a6a/Rragd/Srebf2/Syt6/Trpc6/Ambp"
"Proteomics","GO BP","GO:0045785","positive regulation of cell adhesion",3,220,76,7403,"3/76","220/7403",1.32828947368421,0.394286630270186,"13136/94175/14999",1,"Cd55/Hrg/H2-DMb1"
"Proteomics","GO BP","GO:0008015","blood circulation",3,221,76,7403,"3/76","221/7403",1.32227911407478,0.397080344886155,"68268/11540/16644",1,"Zdhhc21/Adora2a/Kng1"
"Proteomics","GO BP","GO:0048708","astrocyte differentiation",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0045446","endothelial cell differentiation",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0044091","membrane biogenesis",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"76438",1,"Rftn1"
"Proteomics","GO BP","GO:0034394","protein localization to cell surface",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0061001","regulation of dendritic spine morphogenesis",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:2000300","regulation of synaptic vesicle exocytosis",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0006400","tRNA modification",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"54632",1,"Ftsj1"
"Proteomics","GO CC","GO:0016234","inclusion body",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"18971",1,"Pold1"
"Proteomics","KEGG","mmu04382","Cornified envelope formation",1,49,76,7403,"1/76","49/7403",1.98791621911923,0.397877429705197,"20773",1,"Sptlc2"
"Proteomics","GO BP","GO:0007269","neurotransmitter secretion",2,133,76,7403,"2/76","133/7403",1.46478037198259,0.397943819039846,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0015931","nucleobase-containing compound transport",2,133,76,7403,"2/76","133/7403",1.46478037198259,0.397943819039846,"76438/230082",1,"Rftn1/Nol6"
"Proteomics","GO BP","GO:0099643","signal release from synapse",2,133,76,7403,"2/76","133/7403",1.46478037198259,0.397943819039846,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0022411","cellular component disassembly",4,312,76,7403,"4/76","312/7403",1.24881916329285,0.399292412825167,"11472/11783/106025/66454",1,"Actn2/Apaf1/Sharpin/Nmnat1"
"Proteomics","GO BP","GO:0002833","positive regulation of response to biotic stimulus",2,134,76,7403,"2/76","134/7403",1.45384917517675,0.401572156707045,"76438/94175",1,"Rftn1/Hrg"
"Proteomics","GO CC","GO:0005764","lysosome",4,313,76,7403,"4/76","313/7403",1.24482932571044,0.401640774136963,"52187/56700/94175/14999",1,"Rragd/Glmp/Hrg/H2-DMb1"
"Proteomics","GO CC","GO:0000323","lytic vacuole",4,313,76,7403,"4/76","313/7403",1.24482932571044,0.401640774136963,"52187/56700/94175/14999",1,"Rragd/Glmp/Hrg/H2-DMb1"
"Proteomics","GO BP","GO:0071229","cellular response to acid chemical",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0007098","centrosome cycle",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"83679",1,"Pde4dip"
"Proteomics","GO BP","GO:0015807","L-amino acid transport",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0046364","monosaccharide biosynthetic process",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"94284",1,"Ugt1a6a"
"Proteomics","GO BP","GO:1905954","positive regulation of lipid localization",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"20788",1,"Srebf2"
"Proteomics","GO BP","GO:0014020","primary neural tube formation",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0090109","regulation of cell-substrate junction assembly",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0051893","regulation of focal adhesion assembly",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0051932","synaptic transmission, GABAergic",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"11540",1,"Adora2a"
"Proteomics","GO CC","GO:0070062","extracellular exosome",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"54447",1,"Asah2"
"Proteomics","GO MF","GO:0005546","phosphatidylinositol-4,5-bisphosphate binding",1,50,76,7403,"1/76","50/7403",1.94815789473684,0.404100072531197,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0001701","in utero embryonic development",3,224,76,7403,"3/76","224/7403",1.30457001879699,0.40544217710519,"56449/20687/20701",1,"Ybx3/Sp3/Serpina1b"
"Proteomics","GO CC","GO:0005694","chromosome",6,499,76,7403,"6/76","499/7403",1.17123721126463,0.406319007666883,"239364/494448/18971/66454/71765/230082",1,"Tspyl5/Cbx6/Pold1/Nmnat1/Klhdc3/Nol6"
"Proteomics","GO BP","GO:0051146","striated muscle cell differentiation",2,136,76,7403,"2/76","136/7403",1.43246904024768,0.408798850404989,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO BP","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"106025",1,"Sharpin"
"Proteomics","GO BP","GO:0042752","regulation of circadian rhythm",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:1900271","regulation of long-term synaptic potentiation",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0042274","ribosomal small subunit biogenesis",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"230082",1,"Nol6"
"Proteomics","GO CC","GO:0098686","hippocampal mossy fiber to CA3 synapse",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"94245",1,"Dtnbp1"
"Proteomics","GO MF","GO:0008201","heparin binding",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"94175",1,"Hrg"
"Proteomics","GO MF","GO:0008081","phosphoric diester hydrolase activity",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"433022",1,"Plcxd2"
"Proteomics","KEGG","mmu05142","Chagas disease",1,51,76,7403,"1/76","51/7403",1.90995872033024,0.410259244908135,"16644",1,"Kng1"
"Proteomics","GO BP","GO:0016567","protein ubiquitination",4,317,76,7403,"4/76","317/7403",1.22912170014943,0.411019946650945,"55983/239364/67088/106025",1,"Pdzrn3/Tspyl5/Cand2/Sharpin"
"Proteomics","GO BP","GO:0051924","regulation of calcium ion transport",2,137,76,7403,"2/76","137/7403",1.42201306185171,0.412396853305992,"22068/11540",1,"Trpc6/Adora2a"
"Proteomics","GO MF","GO:0000987","cis-regulatory region sequence-specific DNA binding",2,137,76,7403,"2/76","137/7403",1.42201306185171,0.412396853305992,"20788/20687",1,"Srebf2/Sp3"
"Proteomics","GO MF","GO:0060089","molecular transducer activity",3,227,76,7403,"3/76","227/7403",1.28732900533271,0.413772669812132,"209268/20606/11540",1,"Igsf1/Sstr2/Adora2a"
"Proteomics","GO MF","GO:0038023","signaling receptor activity",3,227,76,7403,"3/76","227/7403",1.28732900533271,0.413772669812132,"209268/20606/11540",1,"Igsf1/Sstr2/Adora2a"
"Proteomics","GO BP","GO:0043009","chordate embryonic development",4,319,76,7403,"4/76","319/7403",1.22141560798548,0.415699935254405,"11783/56449/20687/20701",1,"Apaf1/Ybx3/Sp3/Serpina1b"
"Proteomics","GO BP","GO:0031668","cellular response to extracellular stimulus",2,138,76,7403,"2/76","138/7403",1.41170861937452,0.415984399097804,"52187/20788",1,"Rragd/Srebf2"
"Proteomics","GO BP","GO:0042982","amyloid precursor protein metabolic process",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"56846",1,"Necab3"
"Proteomics","GO BP","GO:0006352","DNA-templated transcription initiation",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"26896",1,"Med14"
"Proteomics","GO BP","GO:1904063","negative regulation of cation transmembrane transport",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0030168","platelet activation",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0046889","positive regulation of lipid biosynthetic process",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"20788",1,"Srebf2"
"Proteomics","GO BP","GO:0046626","regulation of insulin receptor signaling pathway",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"11625",1,"Ahsg"
"Proteomics","GO BP","GO:0002706","regulation of lymphocyte mediated immunity",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"13136",1,"Cd55"
"Proteomics","GO BP","GO:0043279","response to alkaloid",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0099518","vesicle cytoskeletal trafficking",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"94245",1,"Dtnbp1"
"Proteomics","GO MF","GO:0043178","alcohol binding",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"22068",1,"Trpc6"
"Proteomics","KEGG","mmu05145","Toxoplasmosis",1,52,76,7403,"1/76","52/7403",1.87322874493927,0.416355585684384,"14999",1,"H2-DMb1"
"Proteomics","GO BP","GO:0032956","regulation of actin cytoskeleton organization",3,228,76,7403,"3/76","228/7403",1.28168282548476,0.416542022618198,"225288/11472/94175",1,"Fhod3/Actn2/Hrg"
"Proteomics","GO BP","GO:0051052","regulation of DNA metabolic process",3,228,76,7403,"3/76","228/7403",1.28168282548476,0.416542022618198,"11783/234371/66454",1,"Apaf1/Tmem161a/Nmnat1"
"Proteomics","GO MF","GO:0016746","acyltransferase activity",4,320,76,7403,"4/76","320/7403",1.21759868421053,0.418037275844483,"55983/68268/20773/106025",1,"Pdzrn3/Zdhhc21/Sptlc2/Sharpin"
"Proteomics","GO BP","GO:0001775","cell activation",5,413,76,7403,"5/76","413/7403",1.17927233337581,0.419416592920556,"13136/94175/20687/14999/11540",1,"Cd55/Hrg/Sp3/H2-DMb1/Adora2a"
"Proteomics","GO BP","GO:0070647","protein modification by small protein conjugation or removal",5,413,76,7403,"5/76","413/7403",1.17927233337581,0.419416592920556,"55983/239364/78787/67088/106025",1,"Pdzrn3/Tspyl5/Usp54/Cand2/Sharpin"
"Proteomics","GO BP","GO:0006813","potassium ion transport",2,139,76,7403,"2/76","139/7403",1.40155244225672,0.419561322520143,"11472/22353",1,"Actn2/Vip"
"Proteomics","GO MF","GO:0016462","pyrophosphatase activity",5,414,76,7403,"5/76","414/7403",1.17642384947877,0.421478784877754,"66387/52187/11842/112403/76877",1,"Nudt8/Rragd/Arf3/Dxo/Rab36"
"Proteomics","GO BP","GO:0048593","camera-type eye morphogenesis",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0061077","chaperone-mediated protein folding",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"14999",1,"H2-DMb1"
"Proteomics","GO BP","GO:0030032","lamellipodium assembly",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0098781","ncRNA transcription",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"20788",1,"Srebf2"
"Proteomics","GO BP","GO:0010507","negative regulation of autophagy",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0043473","pigmentation",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"13136",1,"Cd55"
"Proteomics","GO BP","GO:0050764","regulation of phagocytosis",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"11625",1,"Ahsg"
"Proteomics","GO BP","GO:0043200","response to amino acid",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0010212","response to ionizing radiation",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"239364",1,"Tspyl5"
"Proteomics","GO BP","GO:0097479","synaptic vesicle localization",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0050852","T cell receptor signaling pathway",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"76438",1,"Rftn1"
"Proteomics","GO BP","GO:0000041","transition metal ion transport",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"94175",1,"Hrg"
"Proteomics","GO MF","GO:0101005","deubiquitinase activity",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"78787",1,"Usp54"
"Proteomics","GO MF","GO:0003697","single-stranded DNA binding",1,53,76,7403,"1/76","53/7403",1.83788480635551,0.422389727364154,"56449",1,"Ybx3"
"Proteomics","GO BP","GO:0048568","embryonic organ development",2,140,76,7403,"2/76","140/7403",1.39154135338346,0.423127462704733,"16206/20687",1,"Lrig1/Sp3"
"Proteomics","GO BP","GO:0050867","positive regulation of cell activation",2,140,76,7403,"2/76","140/7403",1.39154135338346,0.423127462704733,"13136/14999",1,"Cd55/H2-DMb1"
"Proteomics","GO MF","GO:0016818","hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",5,415,76,7403,"5/76","415/7403",1.17358909321497,0.423539941957135,"66387/52187/11842/112403/76877",1,"Nudt8/Rragd/Arf3/Dxo/Rab36"
"Proteomics","GO MF","GO:0016817","hydrolase activity, acting on acid anhydrides",5,416,76,7403,"5/76","416/7403",1.17076796558704,0.425600013222859,"66387/52187/11842/112403/76877",1,"Nudt8/Rragd/Arf3/Dxo/Rab36"
"Proteomics","GO BP","GO:0034655","nucleobase-containing compound catabolic process",3,232,76,7403,"3/76","232/7403",1.25958484573503,0.427579211669633,"11783/112403/66454",1,"Apaf1/Dxo/Nmnat1"
"Proteomics","GO BP","GO:0032091","negative regulation of protein binding",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0016239","positive regulation of macroautophagy",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"20773",1,"Sptlc2"
"Proteomics","GO BP","GO:0001936","regulation of endothelial cell proliferation",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"22353",1,"Vip"
"Proteomics","GO BP","GO:0042542","response to hydrogen peroxide",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"22068",1,"Trpc6"
"Proteomics","GO CC","GO:0000781","chromosome, telomeric region",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"18971",1,"Pold1"
"Proteomics","GO CC","GO:0030864","cortical actin cytoskeleton",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"11472",1,"Actn2"
"Proteomics","GO CC","GO:0005795","Golgi stack",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"56846",1,"Necab3"
"Proteomics","KEGG","mmu05412","Arrhythmogenic right ventricular cardiomyopathy",1,54,76,7403,"1/76","54/7403",1.80384990253411,0.42836229616964,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0043269","regulation of monoatomic ion transport",4,325,76,7403,"4/76","325/7403",1.19886639676113,0.429694607880186,"11472/22353/22068/11540",1,"Actn2/Vip/Trpc6/Adora2a"
"Proteomics","GO BP","GO:0043270","positive regulation of monoatomic ion transport",2,142,76,7403,"2/76","142/7403",1.37194217939214,0.430226771424877,"11472/22068",1,"Actn2/Trpc6"
"Proteomics","GO CC","GO:0005765","lysosomal membrane",2,142,76,7403,"2/76","142/7403",1.37194217939214,0.430226771424877,"94175/14999",1,"Hrg/H2-DMb1"
"Proteomics","GO CC","GO:0098852","lytic vacuole membrane",2,142,76,7403,"2/76","142/7403",1.37194217939214,0.430226771424877,"94175/14999",1,"Hrg/H2-DMb1"
"Proteomics","GO BP","GO:0071407","cellular response to organic cyclic compound",3,234,76,7403,"3/76","234/7403",1.24881916329285,0.433072235411143,"94284/20606/94245",1,"Ugt1a6a/Sstr2/Dtnbp1"
"Proteomics","GO BP","GO:0031214","biomineral tissue development",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"11625",1,"Ahsg"
"Proteomics","GO BP","GO:0043534","blood vessel endothelial cell migration",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0030301","cholesterol transport",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"20788",1,"Srebf2"
"Proteomics","GO BP","GO:0001889","liver development",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0001890","placenta development",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0150116","regulation of cell-substrate junction organization",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"94175",1,"Hrg"
"Proteomics","GO BP","GO:0001959","regulation of cytokine-mediated signaling pathway",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"106025",1,"Sharpin"
"Proteomics","GO CC","GO:0032589","neuron projection membrane",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"11540",1,"Adora2a"
"Proteomics","GO MF","GO:0005262","calcium channel activity",1,55,76,7403,"1/76","55/7403",1.77105263157895,0.43427391210257,"22068",1,"Trpc6"
"Proteomics","GO BP","GO:0009792","embryo development ending in birth or egg hatching",4,327,76,7403,"4/76","327/7403",1.19153388057299,0.434342540139444,"11783/56449/20687/20701",1,"Apaf1/Ybx3/Sp3/Serpina1b"
"Proteomics","GO BP","GO:0003158","endothelium development",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0007565","female pregnancy",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0061008","hepaticobiliary system development",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"20687",1,"Sp3"
"Proteomics","GO BP","GO:0051899","membrane depolarization",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0044000","movement in host",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"52009",1,"Jpt2"
"Proteomics","GO BP","GO:0006368","transcription elongation by RNA polymerase II",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"26896",1,"Med14"
"Proteomics","GO CC","GO:0030684","preribosome",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"230082",1,"Nol6"
"Proteomics","GO MF","GO:0016758","hexosyltransferase activity",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"94284",1,"Ugt1a6a"
"Proteomics","GO MF","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",1,56,76,7403,"1/76","56/7403",1.73942669172932,0.440125189005157,"67014",1,"Riox2"
"Proteomics","GO BP","GO:0032271","regulation of protein polymerization",2,145,76,7403,"2/76","145/7403",1.34355716878403,0.440791083294762,"83679/225288",1,"Pde4dip/Fhod3"
"Proteomics","GO BP","GO:0040008","regulation of growth",4,331,76,7403,"4/76","331/7403",1.1771346795993,0.44360971932259,"56449/76438/11625/94175",1,"Ybx3/Rftn1/Ahsg/Hrg"
"Proteomics","GO BP","GO:0003013","circulatory system process",3,238,76,7403,"3/76","238/7403",1.22783060592658,0.444003186860408,"68268/11540/16644",1,"Zdhhc21/Adora2a/Kng1"
"Proteomics","GO MF","GO:0051015","actin filament binding",2,146,76,7403,"2/76","146/7403",1.33435472242249,0.444289382993459,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO BP","GO:0031023","microtubule organizing center organization",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"83679",1,"Pde4dip"
"Proteomics","GO BP","GO:0001841","neural tube formation",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0046496","nicotinamide nucleotide metabolic process",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"66454",1,"Nmnat1"
"Proteomics","GO BP","GO:0031398","positive regulation of protein ubiquitination",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"239364",1,"Tspyl5"
"Proteomics","GO BP","GO:0006497","protein lipidation",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0019362","pyridine nucleotide metabolic process",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"66454",1,"Nmnat1"
"Proteomics","GO BP","GO:0002819","regulation of adaptive immune response",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"13136",1,"Cd55"
"Proteomics","GO BP","GO:1901379","regulation of potassium ion transmembrane transport",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0002090","regulation of receptor internalization",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"94245",1,"Dtnbp1"
"Proteomics","GO BP","GO:0015918","sterol transport",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"20788",1,"Srebf2"
"Proteomics","GO MF","GO:0048306","calcium-dependent protein binding",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"54524",1,"Syt6"
"Proteomics","KEGG","mmu05162","Measles",1,57,76,7403,"1/76","57/7403",1.70891043397969,0.445916734620457,"11783",1,"Apaf1"
"Proteomics","GO BP","GO:0046394","carboxylic acid biosynthetic process",2,147,76,7403,"2/76","147/7403",1.32527747941282,0.44777589053996,"94284/54447",1,"Ugt1a6a/Asah2"
"Proteomics","GO BP","GO:0048813","dendrite morphogenesis",2,147,76,7403,"2/76","147/7403",1.32527747941282,0.44777589053996,"94245/22068",1,"Dtnbp1/Trpc6"
"Proteomics","GO BP","GO:0046700","heterocycle catabolic process",3,240,76,7403,"3/76","240/7403",1.21759868421053,0.449439598579008,"11783/112403/66454",1,"Apaf1/Dxo/Nmnat1"
