"GeneID","GeneName","CON-R1-1","CON-R1-2","CON-R1-3","Asphyxia-R1-1","Asphyxia-R1-2","Asphyxia-R1-3"
"ENSMUSG00000000253","Gmpr",9.7563610953049,9.68007904558454,9.3695256046661,9.4443776047938,9.54943915674597,9.59520803218293
"ENSMUSG00000000266","Mid2",9.31508325439088,9.85037331956123,9.36017961547658,9.30816640336136,9.46031335096975,9.44676060411191
"ENSMUSG00000000275","Trim25",8.35965206233529,8.53945007101335,8.32644762410549,8.34367830209509,8.27285608811113,8.43712000244475
"ENSMUSG00000000276","Dgke",10.8697676733445,10.6136189631499,10.8484751520432,10.9862206484738,11.0232282830996,11.0545400937276
"ENSMUSG00000000278","Scpep1",8.62198200259366,8.85164938464533,8.83782325064074,8.86613262504745,8.89252423228387,8.84718421568309
"ENSMUSG00000000282","Mnt",10.0600535446105,9.79484905088501,10.0746219945702,10.0063446376878,10.023661118712,9.98282435435094
"ENSMUSG00000000290","Itgb2",8.18277984700465,8.45499037187044,7.98422553044225,8.42671378329721,7.98826889953009,8.06324865133129
"ENSMUSG00000000295","Hddc2",8.21225235383973,8.29025257791471,8.23471000333173,8.18543407538074,8.03764564460245,8.11857064667391
"ENSMUSG00000000296","Tpd52l1",9.2495094002556,9.22189251840947,9.20915904449666,9.11568562349002,9.10928549300145,9.17751125829845
"ENSMUSG00000000301","Pemt",7.33280531656697,7.34517745162973,7.34236272560927,7.22548630999765,7.3524503747723,7.40998202844964
"ENSMUSG00000000303","Cdh1",7.2326479670056,7.49907830681255,7.65342573401012,7.80244354706479,7.52592440021837,7.78546685817294
"ENSMUSG00000000305","Cdh4",8.46760746139069,9.80552298576707,9.66419670635472,9.5664932349355,9.66457251650732,9.53377379702586
"ENSMUSG00000000308","Ckmt1",11.3914143756738,11.7248190329879,11.6538494924112,11.787961774296,11.7221897637138,11.7468509033315
"ENSMUSG00000000317","Bcl6b",7.50855448108498,7.39620654054752,7.58103674762489,7.34734342309488,7.5833416969884,7.30903057632811
"ENSMUSG00000000318","Clec10a",6.89927234332623,7.12227350554733,7.12883770052865,7.13321661019143,7.00761978343498,7.15334892782091
"ENSMUSG00000000320","Alox12",7.15441365859018,7.21253620098588,7.26288928868614,7.20829173771797,7.27186959689977,7.23659061062926
"ENSMUSG00000000326","Comt",10.6321706404353,10.84140647381,10.6764435854017,10.7258276664119,10.7100398686326,10.7896891465319
"ENSMUSG00000000339","Rtca",9.92354104670925,9.68339722536412,10.0746219945702,9.8412439907641,10.0024666102524,9.93645389007076
"ENSMUSG00000000340","Dbt",9.26492284884101,9.24027113332977,9.03927962607874,9.0208162130888,8.98157729556894,9.00148492237204
"ENSMUSG00000000346","Dazap2",11.3793861877392,11.2581921112603,11.3177931720194,11.2960225712739,11.1448114356375,11.2380104957413
"ENSMUSG00000000355","Mcts1",9.54377909821379,9.44351916665148,9.42654600780669,9.59079309108239,9.54733197688205,9.4099735839064
"ENSMUSG00000000365","Rnf17",7.06113216505862,7.10200688181682,7.10638499917633,6.99021074408399,7.15765243447184,7.18824432734666
"ENSMUSG00000000374","Trappc10",11.0542024351861,11.0029432573441,11.1104238986861,11.0828677195471,11.1372480981302,11.1434279506607
"ENSMUSG00000000378","Ccm2",10.1537699253808,10.6750811960746,10.1882142835459,10.2362562437689,10.2027032303019,10.3803628367068
"ENSMUSG00000000384","Tbrg4",9.11949340946781,9.12608261426199,9.15031832734758,9.15184173715869,9.13229555513521,9.32081900587526
"ENSMUSG00000000392","Fap",7.13281600190188,7.03476201846384,7.32725669778244,7.40049230378353,7.53774073204846,7.30903057632811
"ENSMUSG00000000399","Ndufa9",11.0527593758014,11.1415960116741,11.1381247067873,11.0945038648594,11.127564099193,11.160106850089
"ENSMUSG00000000402","Egfl6",7.78276853521721,7.42036313558613,7.47742939215294,7.30445236893397,7.3524503747723,7.42160819582521
"ENSMUSG00000000409","Lck",7.15441365859018,7.40838882176446,7.31178417385134,7.34734342309488,7.17846868245111,7.11577582636463
"ENSMUSG00000000416","Cttnbp2",11.5607226100041,10.6618340023809,10.7857162995143,11.0266086460053,10.9815816873819,10.9793736473705
"ENSMUSG00000000420","Galnt1",10.2855373799756,10.3142074077165,10.1672665194788,10.1640889558643,10.1082387042599,10.1229428829173
"ENSMUSG00000000439","Mkrn2",9.68839831830374,9.74974443779793,9.60258172054094,9.64352256819692,9.67615788747128,9.63248325690424
"ENSMUSG00000000440","Pparg",7.52048121619499,7.08077201816822,7.65342573401012,7.53971874854915,7.61595923697839,7.4770879673369
"ENSMUSG00000000441","Raf1",10.405005315286,10.2971305686286,10.2101382013125,10.3532828972956,10.3036737904004,10.3665006446306
"ENSMUSG00000000486","Septin1",7.30122264613874,7.16035158464946,7.27963184444736,7.2583628953914,7.27186959689977,7.25181097908931
"ENSMUSG00000000489","Pdgfb",9.64053775428042,9.24482739813728,9.70503602577879,9.59264489004977,9.61724706174106,9.48817003477127
"ENSMUSG00000000530","Acvrl1",9.16697567080328,8.92285214237883,9.11991291368621,9.12091028124289,8.84387496875577,9.13020292114274
"ENSMUSG00000000531","Tamalin",10.1167447057078,9.85331317347847,10.3432127003451,10.3027026969147,10.3049071021021,10.2066204091916
"ENSMUSG00000000532","Acvr1b",11.3561933570613,11.2886113281766,11.4706018622735,11.6625781423159,11.5252131385083,11.6321020493829
"ENSMUSG00000000538","Tom1l2",12.45819185851,12.3352916988793,12.5709080699643,12.5144780379391,12.4764749717295,12.5071888461106
"ENSMUSG00000000552","Zfp385a",10.1236744624349,10.6213406734485,10.4777052120243,10.4872324305845,10.4366957449665,10.5147415247063
"ENSMUSG00000000555","Itga5",7.7561540145012,7.90066588557022,7.65342573401012,7.65807334385123,7.78085912964391,7.93692872945542
"ENSMUSG00000000560","Gabra2",10.4507845886513,10.3014190047882,10.0718034491476,10.3282171429183,10.3545754023973,10.1636775451144
"ENSMUSG00000000561","Wdr77",10.0498953356963,10.0806834984295,10.0830441766135,10.1702447977719,10.1732605235179,10.1158409502667
"ENSMUSG00000000562","Adora3",7.37745908502285,7.34517745162973,7.34236272560927,7.34734342309488,7.17846868245111,7.38613349671782
"ENSMUSG00000000563","Atp5pb",12.1571000473623,12.09398357843,12.1484099055802,12.1034425750363,12.1345685479963,12.0774301426337
"ENSMUSG00000000567","Sox9",9.91555641123444,9.8924126853075,9.81242406310079,9.48095026345982,9.64504785541252,9.63081033318864
"ENSMUSG00000000568","Hnrnpd",11.5294537329961,11.6351497646217,11.469007856231,11.5333160423304,11.6868687973009,11.5991903370239
"ENSMUSG00000000579","Dynlt1c",7.92875746885822,7.94071019015753,7.88067438650121,7.77043986707799,7.84107584400665,7.71594516253013
"ENSMUSG00000000581","C1d",9.72003381157221,9.65493882443323,9.63372869015757,9.57963037226574,9.61322997743962,9.50292672891489
"ENSMUSG00000000594","Gm2a",10.5688421728204,10.5655031287494,10.507102024987,10.3853289082983,10.3898523770174,10.4115510280563
"ENSMUSG00000000600","Krit1",9.90106929434412,9.838552185246,9.62018726656154,9.93420896948878,9.74555932866132,9.83887932632692
"ENSMUSG00000000605","Clcn4",12.0219083731761,11.7527310816153,11.9752047763607,12.0022244135375,12.028705372396,12.0524214804752
"ENSMUSG00000000627","Sema4f",10.0040123735398,9.74181929934593,9.8963157575636,9.96577856168285,10.0070350745874,10.1146538328079
"ENSMUSG00000000628","Hk2",8.07638863750192,8.11533490303262,8.0390995054615,7.9686643180193,7.95153336399705,7.9559275240956
"ENSMUSG00000000631","Myo18a",11.8722994849446,11.820789830664,12.0092149740317,11.9445443632627,12.0051337272178,12.0719774924144
"ENSMUSG00000000632","Sez6",11.5571686861202,12.5419398494649,11.7800121290635,12.0212873856994,12.1557907624526,12.1668175009113
"ENSMUSG00000000682","Cd52",7.47162315569618,7.5406470296751,7.41313451811916,7.40049230378353,7.27186959689977,7.38613349671782
"ENSMUSG00000000686","Abhd15",7.2848076477785,7.40838882176446,7.46501302192277,7.42560261591145,7.19847254660935,7.20484528405202
"ENSMUSG00000000693","Loxl3",7.90586008233132,7.85185242269112,7.76515907373336,7.77043986707799,7.7629348640802,7.74748603619438
"ENSMUSG00000000708","Kat2b",9.23392017908232,9.25389461112336,9.21958932930755,9.1235150617627,9.38653794671804,9.34981710002994
"ENSMUSG00000000711","Rab5b",11.787340690926,11.7831653222608,11.8506429410016,11.7316044196539,11.7664927840746,11.7502698313169
"ENSMUSG00000000732","Icosl",7.97308103048646,7.77762815264461,7.69222540853186,7.72884198635847,7.51392808533673,7.54849895757396
"ENSMUSG00000000738","Spg7",9.92989641500059,9.83706754529036,10.0317438499937,9.87342298397813,9.88317750772529,9.93780008779782
"ENSMUSG00000000740","Rpl13",12.3570792746218,12.3211897839174,12.1297133553226,12.0380973825002,11.8219504032812,11.8184457701423
"ENSMUSG00000000743","Chmp1a",10.9923096635996,10.8494559226394,11.0005916129067,10.8668375992741,10.7530256575945,10.8262267053996
"ENSMUSG00000000751","Rpa1",10.3112151597877,10.2062452933234,10.0053799553283,10.0802275438308,10.1011429590396,10.082220436065
"ENSMUSG00000000753","Serpinf1",8.29098473101736,8.42122701601446,8.46829835301189,8.37199738026669,8.4000272910945,8.10226346910939
"ENSMUSG00000000759","Tubgcp3",9.8211867611563,9.83260421387497,9.58674372929762,9.70803473181694,9.61523996385032,9.72311213767286
"ENSMUSG00000000766","Oprm1",7.11018302319575,7.64507181439455,7.10638499917633,7.33336398586263,7.4241959156897,7.46632133409064
"ENSMUSG00000000776","Polr3d",8.9661035703777,9.07034856533009,8.91170045185829,9.08925494514726,9.01310484046985,9.05598576240313
"ENSMUSG00000000782","Tcf7",7.99455740875894,7.93414375244003,7.86498259718583,7.89973463274372,7.98826889953009,8.18661270012534
"ENSMUSG00000000787","Ddx3x",12.3053971976358,12.1031712102998,12.2327987955368,12.2482827271518,12.3654017244004,12.3643496517048
"ENSMUSG00000000792","Slc5a5",8.59683111101006,8.79877444699882,8.82043780518595,8.75420203651045,8.63294772491666,8.86197966185972
"ENSMUSG00000000794","Kcnn3",9.19414969405575,10.1924443481941,9.31973569983747,9.17708973297971,9.58272762309093,9.37821693463799
"ENSMUSG00000000804","Usp32",11.5190519858355,11.323655569008,11.6802572074326,11.6349868629306,11.7336216864216,11.688640382391
"ENSMUSG00000000805","Car4",9.66754100442772,8.64027566615731,9.5585869101558,9.15692904122536,9.36023931955662,9.32916676061498
"ENSMUSG00000000811","Txnrd3",7.57756787393867,7.70546085363546,8.09131637795516,7.82576489732556,7.96638261530954,7.92406585029634
"ENSMUSG00000000823","Zfp512b",9.87494142859718,9.82513375185037,9.77984676904471,9.80989854988152,10.0206526842524,10.0352791511078
"ENSMUSG00000000826","Dnajc5",12.8276128232107,12.8277816889297,12.9273249504882,12.9343066352156,12.9841349697162,12.9842950347173
"ENSMUSG00000000827","Tpd52l2",10.1360634244776,9.98767572334089,10.0872365879329,9.98130291569409,9.90622292761819,10.0539947212224
"ENSMUSG00000000838","Fmr1",10.675078039766,10.063070356053,10.6587952705184,10.6231712058555,10.8112917229052,10.7074380666913
"ENSMUSG00000000861","Bcl11a",11.3086547844804,10.709283049407,11.1212975940566,11.0500416163635,11.202609739376,11.0334624116047
"ENSMUSG00000000876","Pxmp4",8.80356062860414,8.74697250492338,8.86516950346154,8.70158150735191,8.72537549001445,8.74509754773158
"ENSMUSG00000000881","Dlg3",12.2286966544413,11.8447291080002,12.0492084121492,12.194421938902,12.1800500532294,12.1439026935076
"ENSMUSG00000000884","Gnb1l",7.54380542833887,7.68008128075623,7.61281969219373,7.6941547365634,7.69733022418788,7.70788729358135
"ENSMUSG00000000889","Dbh",7.21414178147781,6.98241845155064,7.15026376450953,7.06793076405882,7.00761978343498,7.17109722327246
"ENSMUSG00000000901","Mmp11",7.26793337386992,7.48832857994391,7.03105076527379,7.20829173771797,7.43770136249494,7.40998202844964
"ENSMUSG00000000902","Smarcb1",10.2160057163828,10.2722183247123,10.2480218719795,10.2583665190374,10.2145744398811,10.2676314834913
"ENSMUSG00000000915","Hip1r",10.4463823830013,10.7387511965246,10.7545874300878,10.7116053396487,10.6367031188332,10.8000138707028
"ENSMUSG00000000916","Nsun5",8.34934230493859,8.34619833899674,8.33162786545458,8.33408754414545,8.28951839857406,8.30708912629502
"ENSMUSG00000000934","Top1mt",8.35450828430267,8.67567305319694,8.33678564796079,8.31467085831777,8.44445003106747,8.30250136510714
"ENSMUSG00000000948","Gm38393",8.2634732266807,8.04647617487227,8.0390995054615,8.22309635402502,8.35912420284454,8.23631474849556
"ENSMUSG00000000957","Mmp14",8.59683111101006,8.68263640207356,8.69947580533534,8.47479847224485,8.82246098595567,8.64125724359253
"ENSMUSG00000000958","Slc7a7",7.43277373987219,7.62702488238553,7.24565335029683,7.44986011591783,7.4241959156897,7.60501008676283
"ENSMUSG00000000959","Oxa1l",9.6902791266167,9.86937368115424,9.77811109224484,9.74503133052431,9.78169212666202,9.73869675335703
"ENSMUSG00000000976","Heatr6",8.82146010118423,8.86680367666354,8.61612835618082,8.75420203651045,8.71759730969542,8.80176908483097
"ENSMUSG00000000983","Wfdc18",7.13281600190188,7.14168984643921,7.38570343305785,7.22548630999765,7.17846868245111,7.22094716727694
"ENSMUSG00000001014","Icam4",7.17510201244045,7.05842065032698,7.19051228894909,7.2583628953914,7.23636856994065,7.15334892782091
"ENSMUSG00000001016","Ilf2",10.7085016339298,10.7004040626043,10.6847279979487,10.655010656779,10.7539263831126,10.7680626957309
"ENSMUSG00000001017","Chtop",11.6681685667938,11.7327364634794,11.7151788052028,11.7274636164933,11.7175914645481,11.7315566988793
"ENSMUSG00000001018","Snapin",9.84495713075555,9.90944839400432,9.87863893554485,9.71652912895505,9.8529834909035,9.76632040645546
"ENSMUSG00000001020","S100a4",7.26793337386992,7.26012541992206,7.12883770052865,7.19053007353846,7.27186959689977,7.11577582636463
"ENSMUSG00000001023","S100a5",6.64211634433804,6.64211634433804,8.273357766288,8.11198807918302,8.26724889994745,7.11577582636463
"ENSMUSG00000001025","S100a6",8.29641049685227,8.1482211009933,8.66836235195629,8.48334244005197,8.2330269201396,8.26987638760448
"ENSMUSG00000001029","Icam2",7.63094674605715,7.57045678091286,7.64345213265833,7.71166385229892,7.52592440021837,7.48770276337595
"ENSMUSG00000001034","Mapk7",8.94036301625155,8.6616316470375,8.66836235195629,8.60877980014115,8.68600592138996,8.72564297284114
"ENSMUSG00000001036","Epn2",11.5873499206345,11.199361149695,11.2149927458997,11.1746389300983,11.275810571538,11.2396345162921
"ENSMUSG00000001039","B9d1",8.04979487484899,8.32320749154155,8.20052411329616,8.11198807918302,8.05813148523197,8.14522979370696
"ENSMUSG00000001052","Sec24b",10.1510601730892,10.0706456492245,10.0997399946021,10.229202079021,10.3073705275061,10.2601466006617
"ENSMUSG00000001053","N4bp3",8.71403870677083,8.87281686252333,8.86516950346154,8.85026055475089,8.69397686907095,8.59506621924474
"ENSMUSG00000001054","Rmnd5b",9.86833314316423,9.59622342028822,9.9216386402734,9.81937566753108,9.86143578029511,9.97235865049483
"ENSMUSG00000001056","Nhp2",9.50997314999347,9.57489637375701,9.61824201921624,9.48295406653441,9.54943915674597,9.46573653900675
"ENSMUSG00000001062","Vps9d1",9.74736701741873,9.58204168728186,9.78676812884132,9.71143866750695,9.70847210574799,9.72467841105471
"ENSMUSG00000001065","Zfp276",9.0524769475069,8.88773087715626,8.759533526749,8.99243230855529,8.79702687273129,8.89968746554119
"ENSMUSG00000001082","Mfsd10",8.28553382367083,8.13736609584767,8.03239220904836,8.05814264510418,8.10448697546507,8.10226346910939
"ENSMUSG00000001089","Luzp1",11.4027770514776,10.8996477709597,11.0717045064186,11.1891792261063,11.1893741874784,11.3414455509375
"ENSMUSG00000001098","Kctd10",10.3376284525881,10.4361532664898,10.5957426708463,10.398995032129,10.5186002617811,10.4028480266548
"ENSMUSG00000001100","Poldip2",10.8145972724218,10.6626655523552,10.85663925329,10.6989378816665,10.6570794359947,10.6837268469556
"ENSMUSG00000001103","Sebox",7.87450368086986,7.35830421129398,7.78253211575603,7.56065593018963,7.61595923697839,7.66647860171879
"ENSMUSG00000001105","Ift20",9.74736701741873,9.63105991621416,9.69585834157509,9.77133849861148,9.63121658169032,9.67366889891678
"ENSMUSG00000001119","Col6a1",8.2180569683953,9.58560066062322,9.1420933899187,9.59634113101213,9.51533526235065,9.45248072501696
"ENSMUSG00000001120","Pcbp3",9.67516147377759,9.89953590053084,10.7164971926076,10.6462371682261,10.7485135182659,10.3625151468699
"ENSMUSG00000001123","Lgals9",8.069800750968,8.04053691765629,8.03239220904836,8.24926310417952,7.80712750213651,8.11316150271271
"ENSMUSG00000001127","Araf",11.1266259905418,11.5422294274392,11.1725064013707,11.1981927822102,11.2428822489556,11.160106850089
"ENSMUSG00000001128","Cfp",7.96582361490526,7.75418979320234,7.64345213265833,7.86343760638441,7.489364488622,7.61406593883359
"ENSMUSG00000001134","Uxt",7.94374342455997,7.76206769103394,7.90376186855526,7.73731191741026,7.72602178667822,7.80754641325509
"ENSMUSG00000001138","Cnnm3",9.49058962227202,9.50135126334104,9.38342684454516,9.37687258011707,9.4490420985161,9.42945705876133
"ENSMUSG00000001143","Lman2l",10.0542577708719,10.203954416885,9.71415402036599,10.078918021952,9.91922476685961,9.91473841734154
"ENSMUSG00000001150","Mcm3ap",10.1291940169383,10.0756734547221,10.068979290395,10.2018323699958,10.1705534264176,10.2961387591787
"ENSMUSG00000001151","Pcnt",9.55417720119314,9.51075989765349,9.51105640770952,9.488948172822,9.55364397368726,9.60034999384479
"ENSMUSG00000001156","Mxd1",9.59501057664708,9.50700408662781,9.5887333383145,9.60920142461433,9.4535616097142,9.51024669262159
"ENSMUSG00000001157","Gmcl1",9.34673146620807,9.51263400319012,9.35783317850177,9.45258868410114,9.44223505618025,9.41974964077177
"ENSMUSG00000001158","Snrnp27",9.6366372344839,9.63621126737218,9.51525458535787,9.33294065606273,9.52179376376488,9.45057664173004
"ENSMUSG00000001166","Oas1c",7.11018302319575,7.30411309372147,7.34236272560927,7.22548630999765,7.19847254660935,7.40998202844964
"ENSMUSG00000001173","Ocrl",10.2442272667703,10.4439241051539,10.2177960640613,10.3789770436247,10.4885691260249,10.3444412716583
"ENSMUSG00000001175","Calm1",16.0049962261275,15.704104074927,16.0564473121217,15.9166402557724,15.9021952708544,15.9172879918726
"ENSMUSG00000001211","Agpat3",12.3521107625778,12.3765356811589,12.4871095039468,12.3495109877114,12.3750647151242,12.4541628390066
"ENSMUSG00000001227","Sema6b",11.4134891044309,11.3604250991736,11.5546585203454,11.4633074122465,11.3484441080073,11.4769982048231
"ENSMUSG00000001228","Uhrf1",7.21414178147781,7.40838882176446,7.32725669778244,7.37444087408341,7.3524503747723,7.38613349671782
"ENSMUSG00000001229","Dpp9",10.4715117353972,10.3886183689905,10.4755821130165,10.6204856695523,10.6396318391326,10.7183703943754
"ENSMUSG00000001240","Ramp2",9.28772240481833,8.8546942478684,8.77412238177997,8.86928418877568,8.51050213561116,8.58780781803102
"ENSMUSG00000001247","Lsr",8.39006053666079,8.42975578978877,8.4355458540667,8.7438479800049,8.41997118116547,8.31621158073564
"ENSMUSG00000001248","Gramd1a",10.6048086638857,10.4736429418925,10.2567181510256,10.5260417672362,10.4071690569933,10.457091630487
"ENSMUSG00000001260","Gabrg1",9.05546109338325,10.2210467218717,9.48773686577993,9.35068197499212,9.37464617373307,9.27397629360392
"ENSMUSG00000001270","Ckb",14.2618911387546,14.4954273619722,14.5147547176186,14.4717821462757,14.5074951082284,14.5656157623949
"ENSMUSG00000001280","Sp1",9.46431650168372,9.4533269501669,9.21698922891746,9.33070681568389,9.26531402433536,9.4119343349316
"ENSMUSG00000001285","Myg1",9.25466654047713,9.30489676026262,9.17201080001628,9.06773110956788,9.11796020278731,9.11811321945291
"ENSMUSG00000001288","Rarg",8.22383245365907,8.42549886712051,8.37726558090025,8.12360533312475,8.25595309176957,8.40800949588325
"ENSMUSG00000001289","Pfdn5",11.196227230003,11.2299176090898,11.128052103242,10.8944853958981,10.7868614209366,10.8512601078398
"ENSMUSG00000001300","Efnb2",9.83142322336642,10.9234073463009,10.7519625791408,10.7941024172484,10.8387116859764,10.9385943611553
"ENSMUSG00000001305","Rrp15",8.30718767531607,8.1482211009933,8.15329154118338,7.96197434032346,8.14272990888237,8.09125698074474
"ENSMUSG00000001313","Rnd2",10.8681266502104,11.6536193067897,11.0181571967454,10.7700902283203,10.8488604970444,10.9531973987468
"ENSMUSG00000001323","Srr",10.8499503904597,10.5840661144287,10.9265479292759,10.9040743704704,11.0321564979894,10.9851981010938
"ENSMUSG00000001333","Sync",7.00531162763591,7.22885232101184,7.43953785726075,7.27412377790766,7.21774886369125,7.33575938697247
"ENSMUSG00000001334","Fndc5",10.9824880771549,10.73084641343,10.8278592326149,10.7757291581553,10.7620075384461,10.9041592237374
"ENSMUSG00000001349","Cnn1",7.13281600190188,6.98241845155064,7.29591902938149,7.11249626476401,7.11314729105523,7.15334892782091
"ENSMUSG00000001366","Fbxo9",10.9038025244109,10.84214011158,11.0094012642782,10.9040743704704,10.9676852559834,11.0018927775546
"ENSMUSG00000001376","Vps50",10.5036385602651,10.2733105753836,10.5215767324029,10.5279548454036,10.7044583073838,10.5991934605131
"ENSMUSG00000001380","Hars1",10.6731981022652,10.6873901165683,10.8103098345913,10.6912832814888,10.8034844335402,10.7136953233395
"ENSMUSG00000001383","Zmat2",11.9093930297276,11.6693818211309,11.9384549790032,11.7509082955206,11.7907724143043,11.7604781883192
"ENSMUSG00000001403","Ube2c",7.11018302319575,7.16035158464946,7.17078816748458,7.13321661019143,7.0637904130345,7.07482716955969
"ENSMUSG00000001415","Smg5",10.6797671141786,10.8436062622292,10.7537130138587,10.6980893879355,10.7339784468383,10.7955980908193
"ENSMUSG00000001416","Cct3",11.1395958386053,11.4510792164358,11.1022142810679,11.2059590734802,11.1900388674387,11.1629630601121
"ENSMUSG00000001418","Glmp",9.50139162925438,9.58204168728186,9.59270406349698,9.69433573364993,9.5303586967576,9.61904345187838
"ENSMUSG00000001419","Mef2d",12.4095068411077,12.1612110893136,12.5050924173038,12.3935356846514,12.5366762329531,12.4847994611332
"ENSMUSG00000001420","Tmem79",7.08635633484025,7.21253620098588,7.2278803576452,7.11249626476401,7.11314729105523,7.17109722327246
"ENSMUSG00000001424","Snd1",11.0139802295018,10.7173073736574,10.6792103847368,10.7057077972764,10.8207765921219,10.7748093377325
"ENSMUSG00000001435","Col18a1",7.76510933246715,8.02855940178812,8.13505771249044,8.01434056269911,7.96638261530954,7.85718973531514
"ENSMUSG00000001436","Slc19a1",8.42459600468453,8.59273491714744,8.6078982671956,8.60105467740069,8.64950954486133,8.65168230538223
"ENSMUSG00000001440","Kpnb1",11.9796956921442,11.9934731010239,11.9434349411052,12.0290443461062,12.0438411005634,12.021323810811
"ENSMUSG00000001441","Npepps",11.6183736609022,11.7088523839371,11.6701220627145,11.7847773058715,11.8172305548101,11.7995035081734
"ENSMUSG00000001444","Tbx21",6.97381193344731,6.83889309077688,7.70166694800307,7.61076851905247,7.81572641187375,7.49817141907683
"ENSMUSG00000001445","Mrpl10",9.93464424879447,10.0075624086304,9.83094555928341,9.67527822920831,9.75103884867958,9.80084508774631
"ENSMUSG00000001467","Cyp51",10.3763529324126,10.4840414488801,10.6064462464313,10.4402421371797,10.4798715878715,10.4307031204939
"ENSMUSG00000001472","Tcf25",13.2190344598301,13.1853135363282,13.396071755788,13.2818275265872,13.2547416285476,13.3844559086234
"ENSMUSG00000001473","Tubb6",7.34802900118097,7.49907830681255,7.62315285350507,7.49610684268962,7.54938418795993,7.36142347219507
"ENSMUSG00000001482","Def8",9.95503583945212,10.1370623520733,9.95879161938237,9.98130291569409,9.96224300271116,10.077351799733
"ENSMUSG00000001496","Nkx2-1",7.19498328975282,8.24150955752567,6.93650326751293,6.92656320512871,7.25439169914164,7.18824432734666
"ENSMUSG00000001506","Col1a1",7.93627766663094,8.48784902911146,8.75586054514419,8.72288784665123,8.82605437574613,8.93912785786089
